time;wlan;wan;man
100.0;0.075;0.068;0.0
200.0;0.328;1.107;0.0
300.0;0.424;3.877;0.0
400.0;0.703;5.822;0.0
500.0;1.518;1.689;0.0
600.0;1.312;5.314;0.0
700.0;1.798;1.148;0.0
800.0;2.442;1.57;0.0
900.0;2.453;3.131;0.0
1000.0;10.575;2.49;0.0
1100.0;3.649;6.978;0.0
1200.0;4.119;0.016;0.0
1300.0;3.813;1.017;0.0
1400.0;4.1;0.201;0.0
1500.0;7.083;0.907;0.0
1600.0;4.725;5.787;0.0
1700.0;5.658;0.06;0.0
1800.0;6.555;2.116;0.0
1900.0;6.631;2.127;0.0
2000.0;5.831;0.126;0.0
2100.0;6.224;1.936;0.0
2200.0;5.289;2.117;0.0
2300.0;5.576;0.123;0.0
2400.0;11.392;2.894;0.0
2500.0;6.526;2.119;0.0
2600.0;7.917;5.885;0.123
2700.0;8.102;0.873;0.451
2800.0;8.244;0.435;0.697
2900.0;7.388;0.654;0.623
3000.0;7.465;5.271;0.947
3100.0;10.321;2.147;0.984
3200.0;8.597;4.518;1.312
3300.0;9.897;2.406;2.912
3400.0;14.873;4.424;3.089
3500.0;9.569;8.555;3.321
3600.0;9.343;3.4;3.321
3700.0;9.105;2.238;4.841
3800.0;9.477;10.321;4.638
3900.0;11.073;7.287;4.312
4000.0;9.641;4.756;4.523
4100.0;12.637;2.973;7.434
4200.0;7.119;11.437;2.973
4300.0;8.72;7.645;4.456
4400.0;7.954;12.108;3.838
4500.0;9.778;9.001;4.995
4600.0;10.66;10.493;5.637
4700.0;7.457;6.385;2.788
4800.0;7.834;10.458;3.316
4900.0;7.184;5.946;3.116
5000.0;7.616;11.858;3.403
5100.0;10.019;7.752;6.98
5200.0;10.179;5.939;3.731
5300.0;5.639;7.682;3.28
5400.0;6.675;10.218;3.813
5500.0;9.447;8.184;4.127
5600.0;11.544;13.764;4.934
5700.0;10.912;7.791;4.998
5800.0;9.015;10.619;5.308
5900.0;7.284;9.099;4.387
6000.0;7.913;10.478;4.715
6100.0;7.701;15.321;3.854
6200.0;9.201;10.773;5.716
6300.0;9.423;11.637;3.813
6400.0;7.986;11.184;3.957
6500.0;8.552;11.891;4.551
6600.0;8.344;12.489;3.403
6700.0;9.552;11.522;4.631
6800.0;13.018;19.102;4.551
6900.0;11.272;16.616;4.515
7000.0;12.788;19.762;6.178
7100.0;11.256;17.336;4.953
7200.0;8.897;15.326;4.305
7300.0;8.147;15.693;4.457
7400.0;9.226;19.257;4.421
7500.0;9.76;15.722;5.395
7600.0;9.718;19.824;5.583
7700.0;10.088;17.753;4.507
7800.0;10.615;16.327;5.738
7900.0;8.923;18.835;4.222
8000.0;9.734;20.757;3.567
8100.0;8.886;15.973;3.772
8200.0;9.093;18.748;4.542
8300.0;10.05;17.243;5.818
8400.0;8.448;18.287;4.963
8500.0;10.043;15.877;4.182
8600.0;10.872;15.293;7.228
8700.0;9.85;16.65;3.936
8800.0;9.152;17.685;3.796
8900.0;9.301;16.482;2.419
9000.0;8.522;16.772;4.223
9100.0;9.058;16.857;4.882
9200.0;10.134;21.817;3.854
9300.0;9.222;16.34;5.432
9400.0;14.25;17.942;8.769
9500.0;8.364;19.44;3.854
9600.0;9.476;16.675;4.305
9700.0;15.529;18.846;4.982
9800.0;16.659;19.811;5.943
9900.0;10.931;15.949;4.879
10000.0;13.107;17.956;3.949
10100.0;12.707;17.999;7.55
10200.0;8.183;15.252;4.633
10300.0;9.353;16.072;4.715
10400.0;12.349;16.476;5.945
10500.0;11.006;18.577;5.658
10600.0;9.719;15.961;4.599
10700.0;8.323;14.109;4.387
10800.0;11.621;11.932;7.677
10900.0;6.467;9.862;2.747
