time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;1.75;0.0
200.0;1.75;2.25;0.0
300.0;2.25;2.75;0.0
400.0;3.0;5.0;0.0
500.0;7.75;5.5;0.0
600.0;6.0;6.5;0.0
700.0;8.25;7.75;0.0
800.0;10.0;7.0;0.0
900.0;10.5;7.0;0.0
1000.0;14.75;4.75;0.0
1100.0;16.75;7.25;0.0
1200.0;19.25;7.25;0.0
1300.0;15.5;6.75;0.0
1400.0;20.5;4.75;0.0
1500.0;22.75;4.75;0.0
1600.0;24.0;3.75;0.0
1700.0;21.25;2.25;0.0
1800.0;22.0;2.5;0.0
1900.0;26.25;1.25;0.0
2000.0;26.5;2.0;0.0
2100.0;27.25;2.5;0.0
2200.0;25.5;2.0;0.0
2300.0;27.75;2.75;0.0
2400.0;24.75;3.75;0.0
2500.0;26.5;3.0;0.0
2600.0;29.75;2.5;0.0
2700.0;36.0;2.0;0.0
2800.0;43.75;2.5;0.0
2900.0;43.25;3.0;0.0
3000.0;42.0;3.75;0.0
3100.0;49.5;4.5;0.0
3200.0;62.5;3.5;0.0
3300.0;65.75;2.9;0.0
3400.0;67.5;3.4;0.0
3500.0;65.0;2.5;0.0
3600.0;64.0;1.0;0.0
3700.0;60.75;2.0;0.0
3800.0;73.25;2.6;0.0
3900.0;67.75;3.85;0.0
4000.0;63.5;4.799999999999999;0.0
4100.0;65.25;6.85;0.0
4200.0;74.75;6.0;0.0
4300.0;65.25;7.549999999999998;0.0
4400.0;75.5;8.999999999999998;0.0
4500.0;69.25;7.649999999999999;0.0
4600.0;76.75;6.8;0.0
4700.0;67.5;9.899999999999999;0.0
4800.0;73.75;12.249999999999996;0.0
4900.0;65.75;11.249999999999998;0.0
5000.0;70.0;12.499999999999998;0.0
5100.0;78.75;6.1;0.0
5200.0;79.5;9.649999999999999;0.0
5300.0;73.75;10.549999999999997;0.0
5400.0;72.5;13.049999999999997;0.0
5500.0;69.5;13.949999999999998;0.0
5600.0;69.25;13.949999999999998;0.0
5700.0;65.5;14.599999999999996;0.0
5800.0;76.0;13.549999999999997;0.0
5900.0;70.75;21.85000000000001;0.0
6000.0;71.5;20.200000000000006;0.0
6100.0;68.5;20.90000000000001;0.0
6200.0;64.5;29.650000000000027;0.0
6300.0;74.5;34.05000000000004;0.0
6400.0;78.25;43.150000000000055;0.0
6500.0;70.25;62.85000000000011;0.0
6600.0;73.25;81.49999999999994;0.0
6700.0;80.75;94.79999999999983;0.0
6800.0;75.5;99.79999999999978;0.0
6900.0;79.0;99.89999999999976;0.0
7000.0;68.0;99.94999999999978;0.0
7100.0;73.5;99.69999999999978;0.0
7200.0;66.75;99.69999999999976;0.0
7300.0;72.75;97.64999999999978;0.0
7400.0;72.25;99.29999999999977;0.0
7500.0;68.5;98.44999999999978;0.0
7600.0;69.25;99.49999999999977;0.0
7700.0;70.25;98.19999999999979;0.0
7800.0;87.75;99.89999999999978;0.0
7900.0;67.75;99.69999999999976;0.0
8000.0;67.25;99.49999999999976;0.0
8100.0;74.5;99.89999999999976;0.0
8200.0;75.75;99.44999999999976;0.0
8300.0;75.0;99.89999999999975;0.0
8400.0;82.75;99.69999999999976;0.0
8500.0;71.0;99.74999999999974;0.0
8600.0;73.5;99.34999999999975;0.0
8700.0;67.0;99.44999999999976;0.0
8800.0;73.5;99.84999999999975;0.0
8900.0;73.25;99.79999999999976;0.0
9000.0;69.0;97.89999999999975;0.0
9100.0;78.75;99.94999999999973;0.0
9200.0;69.25;99.49999999999974;0.0
9300.0;77.25;99.89999999999976;0.0
9400.0;73.75;97.44999999999978;0.0
9500.0;78.5;99.74999999999974;0.0
9600.0;85.25;99.54999999999976;0.0
9700.0;68.5;99.59999999999974;0.0
9800.0;69.25;100.09999999999974;0.0
9900.0;72.25;99.94999999999975;0.0
10000.0;67.25;99.69999999999973;0.0
10100.0;72.75;99.69999999999973;0.0
10200.0;76.25;99.74999999999974;0.0
10300.0;71.25;99.49999999999974;0.0
10400.0;76.25;99.79999999999976;0.0
10500.0;66.0;99.59999999999975;0.0
10600.0;74.75;99.34999999999975;0.0
10700.0;73.25;99.54999999999976;0.0
10800.0;74.0;99.39999999999975;0.0
10900.0;68.5;99.84999999999974;0.0
