time;wlan;wan;man
100.0;0.042;0.0;0.034
200.0;0.164;0.0;0.082
300.0;0.123;0.0;0.082
400.0;1.255;0.0;0.082
500.0;0.369;0.0;0.328
600.0;0.369;0.0;0.369
700.0;0.574;0.0;0.41
800.0;0.574;0.0;0.287
900.0;0.492;0.0;0.246
1000.0;0.86;0.0;0.491
1100.0;0.615;0.0;0.205
1200.0;0.578;0.0;0.41
1300.0;0.492;0.0;0.451
1400.0;0.41;0.0;0.328
1500.0;0.656;0.0;0.451
1600.0;0.83;0.0;0.369
1700.0;0.597;0.0;0.474
1800.0;0.498;0.0;0.334
1900.0;3.755;0.0;3.427
2000.0;1.066;0.0;0.574
2100.0;2.618;0.0;2.208
2200.0;0.984;0.0;0.451
2300.0;1.066;0.0;0.615
2400.0;0.646;0.0;0.359
2500.0;0.656;0.205;0.369
2600.0;0.697;0.205;0.369
2700.0;0.533;0.082;0.205
2800.0;0.619;0.287;0.25
2900.0;1.025;0.0;0.656
3000.0;0.574;1.052;0.41
3100.0;0.533;1.478;0.287
3200.0;2.873;3.22;2.709
3300.0;0.287;3.768;0.082
3400.0;0.332;1.656;0.25
3500.0;0.246;2.214;0.164
3600.0;3.164;1.517;3.025
3700.0;0.287;2.379;0.164
3800.0;0.577;3.733;0.372
3900.0;0.533;6.301;0.205
4000.0;0.697;2.382;0.41
4100.0;0.895;2.889;0.205
4200.0;0.287;3.463;0.123
4300.0;0.41;2.952;0.205
4400.0;0.448;3.436;0.243
4500.0;0.574;3.074;0.328
4600.0;0.41;6.386;0.164
4700.0;1.954;3.184;1.708
4800.0;0.32;8.316;0.197
4900.0;0.287;6.78;0.205
5000.0;0.369;4.489;0.164
5100.0;0.205;8.441;0.123
5200.0;0.41;8.889;0.205
5300.0;0.258;4.025;0.176
5400.0;0.193;5.452;0.041
5500.0;0.427;10.454;0.304
5600.0;0.287;5.204;0.205
5700.0;0.164;7.413;0.123
5800.0;0.133;5.861;0.051
5900.0;0.164;5.457;0.123
6000.0;0.672;8.316;0.385
6100.0;0.845;4.545;0.64
6200.0;0.418;7.221;0.295
6300.0;2.274;7.783;0.847
6400.0;0.328;5.755;0.123
6500.0;0.533;7.354;0.164
6600.0;0.41;12.704;0.246
6700.0;0.451;6.12;0.246
6800.0;0.451;5.95;0.041
6900.0;0.41;5.617;0.082
7000.0;0.263;6.651;0.14
7100.0;0.355;7.325;0.314
7200.0;0.164;8.642;0.0
7300.0;1.027;8.62;0.898
7400.0;0.484;7.4;0.123
7500.0;0.525;8.607;0.197
7600.0;3.421;6.82;3.052
7700.0;0.451;7.387;0.205
7800.0;0.492;7.058;0.246
7900.0;0.41;8.278;0.123
8000.0;0.492;15.028;0.205
8100.0;0.492;13.102;0.205
8200.0;0.451;8.741;0.287
8300.0;0.166;8.541;0.002
8400.0;0.328;11.532;0.205
8500.0;0.41;9.905;0.205
8600.0;0.656;15.558;0.328
8700.0;0.533;8.253;0.246
8800.0;0.474;12.346;0.228
8900.0;0.656;6.847;0.164
9000.0;0.423;11.204;0.218
9100.0;0.123;6.276;0.0
9200.0;0.328;7.959;0.246
9300.0;0.369;10.699;0.205
9400.0;0.451;12.099;0.246
9500.0;0.123;8.405;0.041
9600.0;0.328;8.92;0.205
9700.0;0.164;11.431;0.041
9800.0;0.328;13.388;0.123
9900.0;0.366;12.067;0.12
10000.0;0.246;12.093;0.123
10100.0;0.492;10.106;0.123
10200.0;0.451;10.561;0.287
10300.0;0.164;9.636;0.164
10400.0;0.164;11.647;0.164
10500.0;0.02;8.466;0.02
10600.0;0.123;11.897;0.0
10700.0;0.205;10.916;0.041
10800.0;1.866;12.094;1.702
10900.0;0.369;13.48;0.164
