time;wlan;wan;man
100.0;0.008;0.0;0.008
200.0;0.287;0.0;0.041
300.0;0.246;0.0;0.123
400.0;1.46;0.0;1.173
500.0;0.533;0.0;0.369
600.0;0.533;0.0;0.41
700.0;0.451;0.0;0.246
800.0;0.451;0.0;0.164
900.0;0.287;0.0;0.164
1000.0;0.514;0.0;0.268
1100.0;0.656;0.041;0.369
1200.0;0.246;0.537;0.123
1300.0;0.328;0.697;0.205
1400.0;0.328;0.82;0.205
1500.0;0.369;0.533;0.246
1600.0;1.299;0.291;1.217
1700.0;0.205;0.612;0.164
1800.0;0.375;1.41;0.129
1900.0;2.55;0.681;2.345
2000.0;0.699;0.348;0.453
2100.0;2.498;0.738;2.454
2200.0;0.41;1.025;0.123
2300.0;1.774;0.69;0.644
2400.0;0.904;3.662;0.658
2500.0;0.779;2.694;0.615
2600.0;0.943;4.479;0.697
2700.0;0.451;1.23;0.246
2800.0;0.495;1.239;0.249
2900.0;0.369;2.121;0.246
3000.0;0.503;4.914;0.257
3100.0;4.442;2.1;4.155
3200.0;1.418;4.656;1.172
3300.0;0.369;4.344;0.246
3400.0;0.168;6.339;0.127
3500.0;3.003;3.034;2.962
3600.0;0.407;4.941;0.325
3700.0;0.246;3.696;0.164
3800.0;2.702;4.491;2.538
3900.0;0.246;8.047;0.123
4000.0;0.374;4.148;0.128
4100.0;1.852;4.139;1.606
4200.0;1.018;6.283;0.813
4300.0;0.656;3.938;0.451
4400.0;0.571;4.614;0.202
4500.0;0.287;5.006;0.082
4600.0;0.341;6.896;0.095
4700.0;0.588;7.431;0.424
4800.0;0.574;6.452;0.205
4900.0;0.287;9.66;0.082
5000.0;0.41;7.868;0.082
5100.0;0.451;8.499;0.205
5200.0;0.164;5.836;0.041
5300.0;0.648;5.841;0.648
5400.0;1.088;9.904;0.965
5500.0;4.082;11.007;3.877
5600.0;1.788;8.106;1.788
5700.0;0.082;8.502;0.041
5800.0;0.082;6.242;0.041
5900.0;0.082;7.325;0.0
6000.0;0.172;9.852;0.049
6100.0;0.448;6.961;0.348
6200.0;2.213;10.026;0.082
6300.0;0.573;11.473;0.45
6400.0;2.447;7.272;1.866
6500.0;0.082;8.037;0.041
6600.0;0.274;14.001;0.11
6700.0;0.41;9.327;0.123
6800.0;1.422;8.349;1.176
6900.0;0.246;12.262;0.082
7000.0;0.414;9.366;0.205
7100.0;0.533;9.931;0.328
7200.0;0.041;9.436;0.0
7300.0;0.352;11.312;0.082
7400.0;0.287;13.484;0.205
7500.0;0.205;10.385;0.082
7600.0;0.082;10.165;0.0
7700.0;0.287;16.304;0.123
7800.0;0.082;11.249;0.0
7900.0;0.205;10.166;0.0
8000.0;0.164;12.305;0.041
8100.0;0.246;19.204;0.082
8200.0;0.041;12.032;0.0
8300.0;0.369;9.797;0.164
8400.0;0.369;24.389;0.123
8500.0;0.082;14.921;0.0
8600.0;0.0;12.005;0.0
8700.0;0.246;11.01;0.082
8800.0;0.164;10.86;0.041
8900.0;0.123;11.905;0.041
9000.0;0.328;15.269;0.164
9100.0;0.569;10.706;0.2
9200.0;0.06;11.943;0.019
9300.0;0.144;16.218;0.062
9400.0;1.688;13.134;1.647
9500.0;3.134;12.026;3.011
9600.0;0.403;13.206;0.15
9700.0;1.59;13.767;0.721
9800.0;0.289;14.586;0.124
9900.0;0.41;14.289;0.041
10000.0;2.482;12.572;2.277
10100.0;0.082;13.048;0.0
10200.0;1.185;11.975;1.021
10300.0;0.328;11.1;0.246
10400.0;0.802;14.116;0.082
10500.0;0.041;12.209;0.0
10600.0;0.164;13.524;0.041
10700.0;0.369;13.702;0.123
10800.0;0.164;13.734;0.041
10900.0;0.164;15.844;0.041
