time;wlan;wan;man
100.0;0.008;0.0;0.008
200.0;0.082;0.0;0.041
300.0;0.082;0.0;0.041
400.0;1.255;0.0;1.173
500.0;0.287;0.0;0.164
600.0;0.287;0.0;0.205
700.0;0.41;0.0;0.246
800.0;0.492;0.0;0.328
900.0;0.451;0.0;0.246
1000.0;0.369;0.0;0.205
1100.0;0.697;0.0;0.492
1200.0;0.824;0.0;0.578
1300.0;0.492;0.0;0.246
1400.0;0.42;0.0;0.174
1500.0;0.615;0.0;0.246
1600.0;0.703;0.0;0.416
1700.0;1.762;0.0;1.516
1800.0;0.498;0.0;0.293
1900.0;3.509;0.0;3.304
2000.0;0.576;0.0;0.33
2100.0;0.656;0.0;0.492
2200.0;0.615;0.0;0.492
2300.0;0.656;0.0;0.369
2400.0;0.412;0.0;0.125
2500.0;0.82;0.0;0.574
2600.0;0.914;0.0;0.463
2700.0;0.738;0.0;0.287
2800.0;1.434;0.0;1.106
2900.0;0.574;0.0;0.328
3000.0;0.415;0.0;0.169
3100.0;0.656;0.0;0.492
3200.0;2.275;0.0;2.07
3300.0;0.779;0.0;0.533
3400.0;1.044;0.0;0.824
3500.0;3.479;0.41;3.167
3600.0;0.836;0.574;0.549
3700.0;0.82;0.574;0.492
3800.0;0.656;2.183;0.451
3900.0;0.82;1.313;0.574
4000.0;0.696;2.826;0.614
4100.0;2.152;1.353;2.07
4200.0;0.369;2.007;0.205
4300.0;0.369;1.353;0.082
4400.0;0.194;1.182;0.071
4500.0;2.585;2.143;2.544
4600.0;0.124;3.426;0.0
4700.0;0.205;3.206;0.082
4800.0;0.246;2.407;0.123
4900.0;0.328;1.481;0.082
5000.0;0.246;3.159;0.041
5100.0;0.328;1.634;0.123
5200.0;1.167;1.489;0.082
5300.0;0.574;1.271;0.205
5400.0;0.422;3.85;0.053
5500.0;0.357;4.033;0.07
5600.0;2.034;2.963;1.911
5700.0;0.533;4.61;0.369
5800.0;0.533;4.59;0.328
5900.0;0.394;3.956;0.164
6000.0;0.131;5.182;0.049
6100.0;2.802;3.69;2.802
6200.0;0.369;4.455;0.164
6300.0;0.246;6.471;0.123
6400.0;0.246;4.712;0.041
6500.0;2.559;5.576;0.205
6600.0;0.697;10.376;0.41
6700.0;0.246;5.882;0.164
6800.0;0.533;4.351;0.164
6900.0;0.668;6.655;0.094
7000.0;0.287;5.331;0.123
7100.0;0.451;5.595;0.328
7200.0;0.205;7.132;0.164
7300.0;0.512;4.66;0.266
7400.0;0.29;7.146;0.167
7500.0;2.469;5.012;2.223
7600.0;0.533;7.537;0.287
7700.0;0.656;5.175;0.41
7800.0;0.451;5.977;0.164
7900.0;0.615;7.102;0.246
8000.0;0.41;15.906;0.287
8100.0;0.41;6.827;0.041
8200.0;0.164;5.871;0.0
8300.0;0.328;6.658;0.123
8400.0;0.369;6.999;0.205
8500.0;0.328;8.06;0.123
8600.0;0.369;13.462;0.082
8700.0;0.164;7.922;0.041
8800.0;0.369;6.28;0.246
8900.0;0.492;8.655;0.205
9000.0;0.369;8.548;0.246
9100.0;0.41;6.213;0.287
9200.0;0.268;5.85;0.063
9300.0;1.852;8.808;1.688
9400.0;1.675;6.064;1.388
9500.0;0.533;4.749;0.246
9600.0;0.041;7.466;0.0
9700.0;0.123;8.315;0.041
9800.0;0.287;11.299;0.123
9900.0;0.246;4.536;0.041
10000.0;0.0;8.236;0.0
10100.0;0.205;6.686;0.164
10200.0;0.451;7.113;0.123
10300.0;0.697;6.31;0.369
10400.0;0.615;9.105;0.246
10500.0;0.348;7.011;0.225
10600.0;1.784;7.673;1.702
10700.0;0.328;7.868;0.123
10800.0;0.369;8.854;0.246
10900.0;0.205;12.395;0.082
