time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;0.0;0.0
200.0;0.0;0.0;0.0
300.0;0.0;0.0;0.0
400.0;0.0;0.0;0.0
500.0;1387.5;0.0;0.0
600.0;925.0;0.0;0.0
700.0;1225.0;0.0;0.0
800.0;1825.0;0.0;0.0
900.0;1225.0;0.0;0.0
1000.0;3187.5;0.0;0.0
1100.0;2912.5;0.0;0.0
1200.0;5012.5;0.0;0.0
1300.0;3787.5;0.0;0.0
1400.0;4875.0;0.0;0.0
1500.0;4875.0;0.0;0.0
1600.0;4575.0;0.0;0.0
1700.0;5012.5;0.0;0.0
1800.0;6537.5;0.0;0.0
1900.0;6075.0;0.0;0.0
2000.0;7137.5;0.0;0.0
2100.0;5312.5;0.0;0.0
2200.0;4875.0;0.0;0.0
2300.0;5337.5;0.0;0.0
2400.0;6075.0;0.0;0.0
2500.0;7275.0;0.0;0.0
2600.0;7112.5;0.0;0.0
2700.0;6675.0;0.0;0.0
2800.0;6675.0;0.0;0.0
2900.0;7575.0;0.0;0.0
3000.0;10137.5;0.0;0.0
3100.0;8937.5;0.0;0.0
3200.0;8637.5;0.0;0.0
3300.0;9100.0;0.0;0.0
3400.0;9537.5;0.0;0.0
3500.0;11200.0;0.0;0.0
3600.0;11637.5;0.0;0.0
3700.0;12100.0;0.0;0.0
3800.0;11500.0;0.0;0.0
3900.0;13137.5;1850.0;0.0
4000.0;8775.0;0.0;0.0
4100.0;9075.0;1525.0;0.0
4200.0;11175.0;0.0;0.0
4300.0;10000.0;0.0;0.0
4400.0;9837.5;0.0;0.0
4500.0;12375.0;925.0;0.0
4600.0;12212.5;4575.0;0.0
4700.0;12700.0;925.0;0.0
4800.0;13275.0;3975.0;0.0
4900.0;13575.0;3050.0;0.0
5000.0;14337.5;0.0;0.0
5100.0;11937.5;1525.0;0.0
5200.0;13275.0;3375.0;0.0
5300.0;12375.0;0.0;0.0
5400.0;13275.0;2450.0;0.0
5500.0;11175.0;3375.0;0.0
5600.0;12237.5;0.0;0.0
5700.0;13137.5;925.0;0.0
5800.0;9975.0;0.0;0.0
5900.0;10412.5;0.0;0.0
6000.0;9650.0;925.0;0.0
6100.0;11475.0;0.0;0.0
6200.0;12537.5;3375.0;0.0
6300.0;10575.0;0.0;0.0
6400.0;10875.0;2725.0;0.0
6500.0;11037.5;2125.0;0.0
6600.0;11475.0;4575.0;0.0
6700.0;11475.0;0.0;0.0
6800.0;13137.5;3650.0;0.0
6900.0;13600.0;3975.0;0.0
7000.0;14200.0;0.0;0.0
7100.0;12700.0;0.0;0.0
7200.0;13575.0;1850.0;0.0
7300.0;14775.0;925.0;0.0
7400.0;12075.0;4300.0;0.0
7500.0;13000.0;925.0;0.0
7600.0;13275.0;925.0;0.0
7700.0;13137.5;2775.0;0.0
7800.0;11175.0;0.0;0.0
7900.0;13137.5;6700.0;0.0
8000.0;12675.0;5775.0;0.0
8100.0;12975.0;8175.0;0.0
8200.0;12837.5;9375.0;0.0
8300.0;12237.5;8775.0;0.0
8400.0;13737.5;4250.0;0.0
8500.0;12537.5;1525.0;0.0
8600.0;14475.0;6375.0;0.0
8700.0;14637.5;4250.0;0.0
8800.0;13900.0;6050.0;0.0
8900.0;14937.5;6375.0;0.0
9000.0;14037.5;3325.0;0.0
9100.0;14937.5;1525.0;0.0
9200.0;14037.5;2450.0;0.0
9300.0;12100.0;925.0;0.0
9400.0;11475.0;3050.0;0.0
9500.0;11337.5;1525.0;0.0
9600.0;14612.5;5175.0;0.0
9700.0;13412.5;5775.0;0.0
9800.0;11775.0;3375.0;0.0
9900.0;12075.0;6700.0;0.0
10000.0;10112.5;0.0;0.0
10100.0;11912.5;5775.0;0.0
10200.0;16137.5;5500.0;0.0
10300.0;17037.5;8175.0;0.0
10400.0;17200.0;925.0;0.0
10500.0;16737.5;4250.0;0.0
10600.0;14637.5;4575.0;0.0
10700.0;14200.0;2125.0;0.0
10800.0;14312.5;9100.0;0.0
10900.0;13437.5;2125.0;0.0
