time;ap0;ap1;ap2;ap3
100.0;633;606;574;587
200.0;633;606;574;587
300.0;633;605;574;588
400.0;634;605;573;588
500.0;634;605;573;588
600.0;634;605;573;588
700.0;634;605;573;588
800.0;634;605;573;588
900.0;634;605;573;588
1000.0;634;605;574;587
1100.0;634;605;574;587
1200.0;634;605;574;587
1300.0;634;605;574;587
1400.0;634;605;574;587
1500.0;633;606;574;587
1600.0;633;606;574;587
1700.0;632;607;574;587
1800.0;632;607;574;587
1900.0;632;608;574;586
2000.0;632;608;574;586
2100.0;632;608;574;586
2200.0;631;608;574;587
2300.0;631;608;575;586
2400.0;631;608;575;586
2500.0;631;608;575;586
2600.0;631;608;575;586
2700.0;631;608;575;586
2800.0;630;608;575;587
2900.0;630;608;575;587
3000.0;630;606;575;589
3100.0;630;606;575;589
3200.0;630;606;575;589
3300.0;630;606;575;589
3400.0;630;606;575;589
3500.0;630;606;575;589
3600.0;630;606;575;589
3700.0;630;606;575;589
3800.0;630;605;575;590
3900.0;630;605;575;590
4000.0;630;604;575;591
4100.0;629;604;576;591
4200.0;629;604;576;591
4300.0;628;605;576;591
4400.0;628;605;576;591
4500.0;628;605;576;591
4600.0;628;605;576;591
4700.0;628;605;575;592
4800.0;628;605;575;592
4900.0;628;605;575;592
5000.0;628;605;575;592
5100.0;628;606;575;591
5200.0;628;607;576;589
5300.0;628;607;576;589
5400.0;628;607;576;589
5500.0;628;607;576;589
5600.0;628;608;576;588
5700.0;628;609;576;587
5800.0;629;609;576;586
5900.0;628;609;576;587
6000.0;628;609;577;586
6100.0;628;609;577;586
6200.0;629;606;579;586
6300.0;628;606;580;586
6400.0;628;606;580;586
6500.0;628;606;580;586
6600.0;628;607;579;586
6700.0;628;607;579;586
6800.0;628;607;579;586
6900.0;628;607;579;586
7000.0;628;607;579;586
7100.0;627;607;579;587
7200.0;627;607;579;587
7300.0;627;607;579;587
7400.0;627;607;579;587
7500.0;627;607;579;587
7600.0;627;607;579;587
7700.0;627;606;579;588
7800.0;627;606;579;588
7900.0;627;606;579;588
8000.0;627;606;579;588
8100.0;628;606;579;587
8200.0;627;606;579;588
8300.0;627;606;579;588
8400.0;627;605;580;588
8500.0;627;605;580;588
8600.0;626;606;579;589
8700.0;627;606;579;588
8800.0;627;606;579;588
8900.0;627;606;579;588
9000.0;627;605;579;589
9100.0;626;605;580;589
9200.0;626;605;580;589
9300.0;626;606;579;589
9400.0;625;607;579;589
9500.0;625;607;579;589
9600.0;625;607;579;589
9700.0;626;607;578;589
9800.0;628;606;578;588
9900.0;628;606;578;588
10000.0;628;606;578;588
10100.0;628;606;578;588
10200.0;628;606;578;588
10300.0;628;606;578;588
10400.0;628;606;578;588
10500.0;629;605;578;588
10600.0;629;605;578;588
10700.0;629;605;578;588
10800.0;629;606;577;588
10900.0;629;606;577;588
