time;ap0;ap1;ap2;ap3
100.0;542;561;528;569
200.0;542;561;527;570
300.0;542;561;527;570
400.0;542;561;527;570
500.0;543;561;527;569
600.0;543;561;527;569
700.0;543;561;527;569
800.0;542;561;528;569
900.0;542;561;528;569
1000.0;543;560;528;569
1100.0;543;560;528;569
1200.0;543;560;528;569
1300.0;543;560;528;569
1400.0;543;560;528;569
1500.0;543;561;527;569
1600.0;543;561;527;569
1700.0;543;561;528;568
1800.0;543;561;528;568
1900.0;543;561;528;568
2000.0;543;561;528;568
2100.0;542;561;529;568
2200.0;542;561;529;568
2300.0;542;561;529;568
2400.0;543;560;529;568
2500.0;543;560;529;568
2600.0;543;560;529;568
2700.0;543;560;529;568
2800.0;543;560;529;568
2900.0;543;560;529;568
3000.0;544;560;529;567
3100.0;544;560;529;567
3200.0;545;560;529;566
3300.0;546;560;528;566
3400.0;546;561;527;566
3500.0;546;560;527;567
3600.0;546;560;527;567
3700.0;546;560;527;567
3800.0;546;560;527;567
3900.0;546;560;527;567
4000.0;546;560;527;567
4100.0;546;558;528;568
4200.0;546;556;529;569
4300.0;546;556;529;569
4400.0;547;556;528;569
4500.0;547;556;528;569
4600.0;546;554;530;570
4700.0;546;554;530;570
4800.0;546;554;529;571
4900.0;546;554;529;571
5000.0;546;553;529;572
5100.0;545;553;530;572
5200.0;545;553;531;571
5300.0;545;552;531;572
5400.0;545;552;530;573
5500.0;545;552;530;573
5600.0;545;552;530;573
5700.0;544;553;530;573
5800.0;544;553;530;573
5900.0;544;553;530;573
6000.0;544;553;530;573
6100.0;544;553;530;573
6200.0;544;553;530;573
6300.0;544;553;530;573
6400.0;544;553;530;573
6500.0;544;553;530;573
6600.0;544;553;530;573
6700.0;544;553;530;573
6800.0;543;553;531;573
6900.0;544;553;530;573
7000.0;543;554;530;573
7100.0;543;554;530;573
7200.0;543;554;530;573
7300.0;543;553;531;573
7400.0;543;553;531;573
7500.0;543;552;532;573
7600.0;544;551;532;573
7700.0;544;551;532;573
7800.0;544;551;532;573
7900.0;544;551;532;573
8000.0;544;551;532;573
8100.0;544;551;533;572
8200.0;544;551;533;572
8300.0;544;551;533;572
8400.0;544;551;533;572
8500.0;544;551;533;572
8600.0;544;551;533;572
8700.0;544;551;533;572
8800.0;544;551;533;572
8900.0;544;551;533;572
9000.0;544;551;533;572
9100.0;545;550;533;572
9200.0;545;549;534;572
9300.0;546;549;533;572
9400.0;546;549;533;572
9500.0;546;549;533;572
9600.0;546;549;533;572
9700.0;546;549;533;572
9800.0;546;549;533;572
9900.0;546;549;533;572
10000.0;546;549;533;572
10100.0;546;549;533;572
10200.0;546;550;532;572
10300.0;546;550;532;572
10400.0;546;550;532;572
10500.0;546;550;532;572
10600.0;546;550;532;572
10700.0;546;550;532;572
10800.0;547;550;531;572
10900.0;547;550;531;572
