time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;0.0;0.0
200.0;462.5;0.0;0.0
300.0;462.5;0.0;0.0
400.0;462.5;0.0;0.0
500.0;2287.5;0.0;0.0
600.0;3187.5;0.0;0.0
700.0;3187.5;0.0;0.0
800.0;4412.5;0.0;0.0
900.0;5037.5;0.0;0.0
1000.0;7437.5;0.0;0.0
1100.0;8800.0;0.0;0.0
1200.0;11637.5;925.0;0.0
1300.0;9675.0;0.0;0.0
1400.0;9075.0;0.0;0.0
1500.0;10575.0;925.0;0.0
1600.0;11175.0;0.0;0.0
1700.0;10137.5;0.0;0.0
1800.0;12675.0;3375.0;0.0
1900.0;8612.5;0.0;0.0
2000.0;8775.0;0.0;0.0
2100.0;10437.5;0.0;0.0
2200.0;8175.0;0.0;0.0
2300.0;9237.5;0.0;0.0
2400.0;11937.5;0.0;0.0
2500.0;8937.5;0.0;0.0
2600.0;11500.0;0.0;0.0
2700.0;11037.5;0.0;0.0
2800.0;10437.5;0.0;0.0
2900.0;11037.5;0.0;0.0
3000.0;9700.0;0.0;0.0
3100.0;11175.0;0.0;0.0
3200.0;11500.0;0.0;0.0
3300.0;11037.5;3050.0;0.0
3400.0;11200.0;2450.0;0.0
3500.0;11037.5;2450.0;0.0
3600.0;10275.0;0.0;0.0
3700.0;12700.0;1525.0;0.0
3800.0;11337.5;1525.0;0.0
3900.0;11037.5;2775.0;0.0
4000.0;10275.0;0.0;0.0
4100.0;10875.0;1850.0;0.0
4200.0;13550.0;1850.0;0.0
4300.0;12400.0;2450.0;0.0
4400.0;13137.5;3050.0;0.0
4500.0;9812.5;3975.0;0.0
4600.0;9812.5;5175.0;0.0
4700.0;7412.5;1850.0;0.0
4800.0;10275.0;4300.0;0.0
4900.0;10900.0;1850.0;0.0
5000.0;10900.0;7575.0;0.0
5100.0;8775.0;3050.0;0.0
5200.0;11337.5;8500.0;0.0
5300.0;10275.0;8500.0;0.0
5400.0;12375.0;6650.0;0.0
5500.0;9812.5;0.0;0.0
5600.0;12650.0;3975.0;0.0
5700.0;10112.5;4300.0;0.0
5800.0;10387.5;3650.0;0.0
5900.0;12187.5;5775.0;0.0
6000.0;10412.5;3650.0;0.0
6100.0;11287.5;1525.0;0.0
6200.0;12375.0;3650.0;0.0
6300.0;8937.5;6975.0;0.0
6400.0;10250.0;5450.0;0.0
6500.0;11887.5;7900.0;0.0
6600.0;10875.0;0.0;0.0
6700.0;12237.5;10900.0;0.0
6800.0;12100.0;10900.0;0.0
6900.0;14175.0;5450.0;0.0
7000.0;12375.0;10900.0;0.0
7100.0;11200.0;2450.0;0.0
7200.0;10112.5;7900.0;0.0
7300.0;13112.5;5500.0;0.0
7400.0;10687.5;7300.0;0.0
7500.0;11312.5;6100.0;0.0
7600.0;13575.0;6375.0;0.0
7700.0;10275.0;7300.0;0.0
7800.0;12975.0;6975.0;0.0
7900.0;10875.0;5450.0;0.0
8000.0;13000.0;4575.0;0.0
8100.0;11012.5;8500.0;0.0
8200.0;11450.0;10900.0;0.0
8300.0;14312.5;9700.0;0.0
8400.0;12075.0;8175.0;0.0
8500.0;12812.5;5450.0;0.0
8600.0;16412.5;9700.0;0.0
8700.0;12512.5;10900.0;0.0
8800.0;12975.0;9100.0;0.0
8900.0;14475.0;9700.0;0.0
9000.0;15675.0;3650.0;0.0
9100.0;14475.0;4900.0;0.0
9200.0;14775.0;6700.0;0.0
9300.0;13712.5;8500.0;0.0
9400.0;10875.0;925.0;0.0
9500.0;15675.0;5775.0;0.0
9600.0;11175.0;7575.0;0.0
9700.0;12075.0;4850.0;0.0
9800.0;14475.0;9100.0;0.0
9900.0;13575.0;6700.0;0.0
10000.0;14475.0;9100.0;0.0
10100.0;12375.0;10900.0;0.0
10200.0;16137.5;15700.0;0.0
10300.0;16437.5;12100.0;0.0
10400.0;18075.0;12700.0;0.0
10500.0;14800.0;3050.0;0.0
10600.0;15512.5;15700.0;0.0
10700.0;15075.0;11500.0;0.0
10800.0;15975.0;15100.0;0.0
10900.0;13600.0;4525.0;0.0
