time;wlan;wan;man
100.0;0.042;0.0;0.008
200.0;0.164;0.0;0.164
300.0;0.209;0.0;0.209
400.0;1.394;0.0;1.271
500.0;0.574;0.0;0.287
600.0;0.41;0.0;0.246
700.0;0.45;0.0;0.286
800.0;0.434;0.0;0.393
900.0;0.526;0.493;0.526
1000.0;0.0;1.047;0.0
1100.0;1.239;2.57;1.198
1200.0;0.209;1.78;0.127
1300.0;0.301;2.242;0.219
1400.0;0.549;1.256;0.303
1500.0;0.205;2.287;0.082
1600.0;1.505;1.421;1.341
1700.0;1.178;0.913;0.947
1800.0;0.457;2.552;0.211
1900.0;3.468;2.608;3.263
2000.0;0.289;1.651;0.123
2100.0;2.454;5.609;2.372
2200.0;1.013;2.297;0.931
2300.0;1.284;2.296;0.342
2400.0;0.209;5.22;0.0
2500.0;0.388;4.456;0.13
2600.0;1.317;4.834;1.194
2700.0;0.487;3.389;0.082
2800.0;0.041;3.51;0.0
2900.0;0.205;3.236;0.041
3000.0;0.246;7.179;0.082
3100.0;0.328;6.038;0.164
3200.0;0.205;7.14;0.123
3300.0;0.246;6.394;0.123
3400.0;0.246;5.061;0.164
3500.0;0.123;14.498;0.082
3600.0;0.246;5.546;0.082
3700.0;0.123;5.983;0.041
3800.0;0.041;14.359;0.0
3900.0;4.537;6.521;4.455
4000.0;0.168;7.497;0.041
4100.0;0.205;9.452;0.123
4200.0;0.225;7.935;0.184
4300.0;0.287;7.398;0.123
4400.0;0.205;11.337;0.082
4500.0;0.164;11.001;0.123
4600.0;0.347;7.725;0.0
4700.0;0.246;10.108;0.082
4800.0;0.123;13.783;0.0
4900.0;0.164;13.655;0.123
5000.0;0.0;8.132;0.0
5100.0;0.082;11.248;0.0
5200.0;0.123;14.366;0.041
5300.0;0.123;11.957;0.041
5400.0;0.082;12.582;0.0
5500.0;0.123;18.186;0.0
5600.0;0.123;13.233;0.041
5700.0;0.246;15.003;0.123
5800.0;0.41;9.648;0.328
5900.0;0.287;9.335;0.082
6000.0;0.336;11.492;0.131
6100.0;0.287;9.52;0.123
6200.0;0.266;16.955;0.266
6300.0;0.041;14.509;0.0
6400.0;0.147;11.53;0.024
6500.0;0.164;14.062;0.082
6600.0;0.311;19.193;0.27
6700.0;0.082;19.727;0.0
6800.0;0.041;10.241;0.0
6900.0;0.041;16.49;0.0
7000.0;0.246;12.859;0.0
7100.0;0.205;14.876;0.041
7200.0;0.082;15.259;0.0
7300.0;0.123;12.695;0.0
7400.0;0.369;14.576;0.164
7500.0;0.369;11.966;0.246
7600.0;2.469;17.577;2.305
7700.0;0.369;13.224;0.164
7800.0;0.164;16.467;0.082
7900.0;0.123;16.634;0.0
8000.0;0.002;20.156;0.002
8100.0;0.164;18.167;0.082
8200.0;0.205;15.712;0.082
8300.0;0.205;22.076;0.041
8400.0;7.966;20.341;0.123
8500.0;0.0;20.417;0.0
8600.0;0.008;14.713;0.0
8700.0;0.0;18.473;0.0
8800.0;0.0;19.117;0.0
8900.0;0.313;18.659;0.0
9000.0;0.041;13.734;0.041
9100.0;0.246;17.175;0.082
9200.0;0.372;23.896;0.085
9300.0;0.63;15.719;0.205
9400.0;2.057;16.05;1.47
9500.0;0.328;18.978;0.164
9600.0;0.434;14.247;0.106
9700.0;2.147;13.731;0.041
9800.0;0.41;11.551;0.205
9900.0;0.205;13.334;0.0
10000.0;0.246;15.301;0.082
10100.0;0.124;16.461;0.001
10200.0;0.246;21.717;0.164
10300.0;0.574;16.133;0.328
10400.0;0.451;16.159;0.246
10500.0;0.369;17.554;0.205
10600.0;0.246;17.375;0.082
10700.0;0.146;14.41;0.064
10800.0;0.598;16.578;0.27
10900.0;0.123;13.981;0.041
