time;ap0;ap1;ap2;ap3
100.0;305;308;293;294
200.0;305;308;293;294
300.0;305;308;293;294
400.0;305;309;293;293
500.0;304;310;293;293
600.0;304;310;293;293
700.0;304;310;294;292
800.0;304;310;294;292
900.0;305;309;294;292
1000.0;305;309;294;292
1100.0;305;309;294;292
1200.0;305;309;295;291
1300.0;305;309;295;291
1400.0;305;309;295;291
1500.0;305;309;295;291
1600.0;305;309;295;291
1700.0;305;309;295;291
1800.0;305;309;295;291
1900.0;305;309;295;291
2000.0;305;309;295;291
2100.0;305;309;295;291
2200.0;305;309;295;291
2300.0;306;309;294;291
2400.0;306;309;294;291
2500.0;306;309;294;291
2600.0;306;309;294;291
2700.0;306;309;294;291
2800.0;306;309;294;291
2900.0;306;309;294;291
3000.0;306;309;294;291
3100.0;306;309;294;291
3200.0;306;309;294;291
3300.0;306;309;294;291
3400.0;306;308;294;292
3500.0;306;308;294;292
3600.0;306;308;294;292
3700.0;306;308;294;292
3800.0;305;308;295;292
3900.0;305;308;295;292
4000.0;305;308;295;292
4100.0;305;308;295;292
4200.0;305;309;294;292
4300.0;306;309;293;292
4400.0;306;309;293;292
4500.0;306;309;293;292
4600.0;306;309;293;292
4700.0;306;309;293;292
4800.0;306;309;293;292
4900.0;306;309;293;292
5000.0;306;309;293;292
5100.0;306;308;293;293
5200.0;306;308;293;293
5300.0;306;308;293;293
5400.0;306;308;293;293
5500.0;306;308;293;293
5600.0;305;308;293;294
5700.0;305;308;293;294
5800.0;305;308;293;294
5900.0;305;308;293;294
6000.0;305;308;293;294
6100.0;305;307;294;294
6200.0;305;307;294;294
6300.0;305;307;294;294
6400.0;305;307;294;294
6500.0;305;307;294;294
6600.0;305;307;294;294
6700.0;305;307;294;294
6800.0;305;307;294;294
6900.0;305;307;294;294
7000.0;305;307;294;294
7100.0;305;307;294;294
7200.0;305;307;294;294
7300.0;306;306;294;294
7400.0;306;306;294;294
7500.0;306;306;294;294
7600.0;306;306;294;294
7700.0;306;306;294;294
7800.0;306;306;294;294
7900.0;306;306;294;294
8000.0;306;306;294;294
8100.0;306;306;294;294
8200.0;306;306;294;294
8300.0;306;306;294;294
8400.0;306;306;294;294
8500.0;306;306;294;294
8600.0;306;306;294;294
8700.0;306;306;294;294
8800.0;306;306;294;294
8900.0;306;306;294;294
9000.0;306;306;294;294
9100.0;306;306;294;294
9200.0;307;305;294;294
9300.0;307;304;295;294
9400.0;308;304;294;294
9500.0;308;304;294;294
9600.0;308;304;294;294
9700.0;308;304;294;294
9800.0;308;304;294;294
9900.0;308;304;294;294
10000.0;308;304;294;294
10100.0;308;304;294;294
10200.0;308;304;294;294
10300.0;308;304;294;294
10400.0;308;304;294;294
10500.0;308;304;294;294
10600.0;308;304;294;294
10700.0;308;304;294;294
10800.0;309;303;294;294
10900.0;310;301;295;294
