time;wlan;wan;man
100.0;0.124;0.0;0.124
200.0;3.059;0.0;3.018
300.0;0.332;0.0;0.332
400.0;1.353;0.0;1.189
500.0;0.476;0.0;0.369
600.0;2.819;0.0;0.205
700.0;0.587;0.328;0.423
800.0;0.408;1.077;0.28
900.0;0.013;2.921;0.013
1000.0;0.35;2.472;0.123
1100.0;1.321;6.206;1.239
1200.0;0.164;4.136;0.123
1300.0;0.833;3.785;0.833
1400.0;0.369;2.809;0.287
1500.0;0.574;3.107;0.492
1600.0;0.332;4.424;0.209
1700.0;0.28;3.807;0.198
1800.0;0.041;4.917;0.0
1900.0;0.411;6.545;0.206
2000.0;1.492;3.953;1.369
2100.0;0.167;9.892;0.044
2200.0;1.157;6.157;0.993
2300.0;0.164;5.71;0.0
2400.0;1.361;8.217;1.238
2500.0;0.082;7.54;0.082
2600.0;0.041;8.554;0.041
2700.0;0.0;6.972;0.0
2800.0;0.085;7.888;0.044
2900.0;0.123;11.629;0.041
3000.0;0.375;11.846;0.252
3100.0;2.189;10.909;2.066
3200.0;0.287;12.438;0.205
3300.0;0.164;11.226;0.082
3400.0;0.246;12.011;0.082
3500.0;4.514;13.85;4.391
3600.0;0.48;13.165;0.275
3700.0;0.0;9.515;0.0
3800.0;0.038;10.369;0.038
3900.0;1.254;13.967;1.254
4000.0;0.165;18.161;0.165
4100.0;0.369;12.571;0.287
4200.0;0.287;15.714;0.164
4300.0;0.41;13.653;0.205
4400.0;0.197;12.63;0.115
4500.0;2.473;15.166;2.432
4600.0;0.533;15.982;0.287
4700.0;0.328;12.302;0.123
4800.0;0.123;11.48;0.082
4900.0;0.0;18.766;0.0
5000.0;0.166;14.706;0.041
5100.0;0.328;15.407;0.123
5200.0;0.0;20.205;0.0
5300.0;2.072;16.057;1.949
5400.0;0.133;15.559;0.133
5500.0;1.968;22.917;1.886
5600.0;0.246;17.461;0.123
5700.0;0.246;16.984;0.123
5800.0;0.164;17.761;0.123
5900.0;0.533;6.448;0.246
6000.0;2.272;12.458;0.328
6100.0;0.533;15.433;0.41
6200.0;0.205;15.966;0.164
6300.0;0.041;17.346;0.0
6400.0;0.164;12.702;0.041
6500.0;0.287;25.385;0.164
6600.0;0.266;19.544;0.0
6700.0;0.123;23.272;0.0
6800.0;0.123;16.269;0.041
6900.0;0.164;18.875;0.082
7000.0;0.164;20.627;0.123
7100.0;0.287;18.385;0.164
7200.0;0.246;18.004;0.123
7300.0;0.328;22.144;0.123
7400.0;0.328;19.071;0.082
7500.0;0.566;17.325;0.082
7600.0;1.157;15.104;0.123
7700.0;0.287;15.003;0.082
7800.0;0.164;17.947;0.041
7900.0;0.246;22.694;0.123
8000.0;0.328;18.284;0.164
8100.0;0.656;15.009;0.369
8200.0;0.902;13.918;0.246
8300.0;0.615;17.064;0.246
8400.0;0.246;20.349;0.041
8500.0;0.418;17.11;0.082
8600.0;0.354;14.912;0.108
8700.0;0.397;15.243;0.233
8800.0;0.538;21.007;0.251
8900.0;0.612;14.256;0.407
9000.0;0.218;14.705;0.095
9100.0;0.447;16.844;0.324
9200.0;0.615;24.659;0.328
9300.0;0.369;19.061;0.205
9400.0;0.863;18.727;0.164
9500.0;0.287;16.827;0.246
9600.0;0.574;14.299;0.287
9700.0;0.93;15.522;0.643
9800.0;0.328;14.761;0.164
9900.0;0.202;13.718;0.079
10000.0;0.246;18.26;0.082
10100.0;0.533;17.401;0.246
10200.0;0.246;15.165;0.082
10300.0;0.205;16.748;0.0
10400.0;0.164;14.067;0.0
10500.0;0.328;22.798;0.123
10600.0;0.369;13.026;0.082
10700.0;0.41;14.682;0.082
10800.0;0.41;12.945;0.205
10900.0;0.123;14.494;0.0
