100.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200.0;30.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
300.0;30.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0
400.0;30.0;10.0;10.0;10.0;0.0;2.0;40.0;0.0
500.0;30.0;10.0;6.0;10.0;30.0;8.0;40.0;6.0
600.0;30.0;16.0;30.0;10.0;30.0;10.0;40.0;6.0
700.0;30.0;16.0;30.0;40.0;30.0;20.0;40.0;12.0
800.0;30.0;28.0;30.0;40.0;30.0;20.0;40.0;14.0
900.0;30.0;22.0;30.0;40.0;30.0;26.0;40.0;10.0
1000.0;30.0;40.0;30.0;40.0;30.0;44.0;40.0;28.0
1100.0;60.0;38.0;36.0;40.0;36.0;36.0;40.0;22.0
1200.0;60.0;44.0;48.0;52.0;42.0;48.0;40.0;40.0
1300.0;60.0;56.0;42.0;40.0;42.0;48.0;40.0;40.0
1400.0;60.0;38.0;48.0;52.0;42.0;54.0;40.0;46.0
1500.0;60.0;44.0;38.0;52.0;42.0;48.0;40.0;46.0
1600.0;60.0;46.0;38.0;36.0;48.0;36.0;46.0;42.0
1700.0;60.0;46.0;44.0;42.0;44.0;44.0;40.0;42.0
1800.0;60.0;46.0;56.0;42.0;44.0;42.0;62.0;46.0
1900.0;60.0;52.0;48.0;54.0;46.0;42.0;50.0;46.0
2000.0;60.0;46.0;42.0;48.0;54.0;48.0;52.0;46.0
2100.0;60.0;40.0;42.0;60.0;46.0;60.0;48.0;40.0
2200.0;60.0;52.0;54.0;60.0;52.0;50.0;54.0;46.0
2300.0;60.0;58.0;48.0;48.0;58.0;56.0;46.0;46.0
2400.0;60.0;70.0;58.0;64.0;58.0;50.0;52.0;56.0
2500.0;60.0;64.0;70.0;58.0;64.0;60.0;58.0;62.0
2600.0;60.0;76.0;70.0;64.0;64.0;60.0;40.0;62.0
2700.0;60.0;64.0;52.0;46.0;60.0;60.0;54.0;38.0
2800.0;60.0;52.0;52.0;58.0;48.0;60.0;46.0;44.0
2900.0;60.0;58.0;52.0;58.0;56.0;50.0;52.0;56.0
3000.0;60.0;64.0;70.0;64.0;62.0;62.0;58.0;62.0
3100.0;60.0;50.0;58.0;58.0;56.0;74.0;52.0;70.0
3200.0;66.0;60.0;60.0;70.0;74.0;60.0;70.0;42.0
3300.0;78.0;64.0;66.0;52.0;78.0;84.0;52.0;66.0
