time;wlan;wan;man
100.0;0.239;0.068;0.0
200.0;0.656;1.107;0.0
300.0;0.697;1.555;0.0
400.0;0.902;5.822;0.0
500.0;1.066;1.69;0.0
600.0;0.902;5.268;0.0
700.0;0.916;1.352;0.082
800.0;1.231;1.093;0.205
900.0;1.161;3.197;0.082
1000.0;1.517;1.394;0.287
1100.0;1.312;7.183;0.164
1200.0;0.984;0.139;0.205
1300.0;0.697;0.789;0.123
1400.0;0.82;0.308;0.082
1500.0;0.902;1.273;0.328
1600.0;0.662;0.351;0.088
1700.0;1.967;0.119;1.247
1800.0;0.779;0.836;0.205
1900.0;1.534;3.418;0.0
2000.0;0.451;0.052;0.0
2100.0;0.167;7.645;0.0
2200.0;0.451;3.071;0.0
2300.0;0.492;1.149;0.041
2400.0;0.738;4.138;0.041
2500.0;0.492;4.965;0.0
2600.0;0.41;9.337;0.041
2700.0;0.287;4.397;0.0
2800.0;0.414;4.623;0.041
2900.0;0.41;3.106;0.0
3000.0;1.366;10.913;0.008
3100.0;3.917;4.91;2.13
3200.0;2.764;9.291;0.041
3300.0;0.574;8.303;0.123
3400.0;0.574;8.819;0.041
3500.0;0.697;17.964;0.0
3600.0;0.533;7.032;0.123
3700.0;0.492;7.656;0.246
3800.0;0.369;17.004;0.082
3900.0;0.492;12.404;0.164
4000.0;0.578;9.41;0.123
4100.0;0.41;10.564;0.041
4200.0;0.533;13.694;0.0
4300.0;0.492;13.045;0.0
4400.0;0.722;16.37;0.066
4500.0;1.65;15.633;1.117
4600.0;0.921;14.836;0.041
4700.0;0.287;16.085;0.041
4800.0;0.41;16.13;0.041
4900.0;0.329;10.606;0.0
5000.0;0.656;13.42;0.0
5100.0;0.533;14.267;0.0
5200.0;0.452;15.766;0.082
5300.0;0.41;14.166;0.082
5400.0;0.615;16.274;0.0
5500.0;0.287;16.043;0.0
5600.0;0.969;15.415;0.041
5700.0;0.697;13.94;0.0
5800.0;0.657;16.445;0.041
5900.0;2.573;8.336;0.041
6000.0;1.339;12.527;0.041
6100.0;0.671;11.587;0.112
6200.0;4.482;14.018;3.933
6300.0;0.902;8.182;0.123
6400.0;1.17;12.874;0.0
6500.0;0.328;14.993;0.0
6600.0;0.723;10.475;0.067
6700.0;1.98;16.466;1.119
6800.0;0.492;22.548;0.0
6900.0;0.864;18.747;0.041
7000.0;0.738;13.399;0.041
7100.0;2.059;12.77;0.123
7200.0;0.246;16.969;0.0
7300.0;0.744;17.698;0.082
7400.0;0.615;13.088;0.082
7500.0;0.82;11.723;0.123
7600.0;0.875;18.074;0.082
7700.0;1.889;16.242;0.041
7800.0;0.738;12.242;0.082
7900.0;0.984;10.83;0.0
8000.0;0.984;22.42;0.041
8100.0;1.564;15.842;0.0
8200.0;0.779;16.161;0.0
8300.0;1.076;15.573;0.0
8400.0;1.221;22.516;0.041
8500.0;0.702;16.153;0.0
8600.0;0.656;16.192;0.123
8700.0;0.82;14.878;0.041
8800.0;0.943;14.46;0.041
8900.0;0.615;15.585;0.0
9000.0;0.533;21.048;0.0
9100.0;2.182;16.119;0.041
9200.0;0.716;16.695;0.041
9300.0;3.099;18.467;0.041
9400.0;4.68;17.775;0.082
9500.0;1.025;22.951;0.123
9600.0;2.631;13.485;0.082
9700.0;0.574;18.904;0.123
9800.0;0.82;13.98;0.041
9900.0;0.533;21.546;0.0
10000.0;0.533;15.595;0.041
10100.0;0.656;14.725;0.0
10200.0;0.533;18.359;0.041
10300.0;0.984;15.731;0.041
10400.0;0.902;19.901;0.0
10500.0;0.615;14.991;0.0
10600.0;0.574;15.302;0.082
10700.0;0.861;15.497;0.0
10800.0;0.41;15.715;0.0
10900.0;0.41;17.868;0.041
