time;ap0;ap1;ap2;ap3
100.0;109;94;111;86
200.0;109;94;111;86
300.0;109;94;111;86
400.0;109;94;111;86
500.0;109;94;111;86
600.0;109;94;111;86
700.0;109;94;111;86
800.0;109;94;111;86
900.0;109;94;111;86
1000.0;109;94;111;86
1100.0;109;94;110;87
1200.0;109;94;110;87
1300.0;109;94;110;87
1400.0;109;94;110;87
1500.0;110;94;109;87
1600.0;110;94;109;87
1700.0;110;95;109;86
1800.0;110;95;108;87
1900.0;110;95;108;87
2000.0;110;95;108;87
2100.0;110;95;108;87
2200.0;110;95;108;87
2300.0;110;95;108;87
2400.0;110;95;108;87
2500.0;110;95;108;87
2600.0;110;95;108;87
2700.0;109;95;108;88
2800.0;109;95;108;88
2900.0;108;95;108;89
3000.0;108;95;108;89
3100.0;108;95;108;89
3200.0;108;95;108;89
3300.0;108;95;108;89
3400.0;108;95;108;89
3500.0;108;95;108;89
3600.0;108;95;108;89
3700.0;108;95;108;89
3800.0;108;95;108;89
3900.0;108;95;108;89
4000.0;108;95;108;89
4100.0;108;95;108;89
4200.0;108;95;108;89
4300.0;108;95;108;89
4400.0;108;95;108;89
4500.0;108;95;108;89
4600.0;108;95;108;89
4700.0;108;95;108;89
4800.0;108;95;108;89
4900.0;108;95;108;89
5000.0;108;95;108;89
5100.0;108;95;108;89
5200.0;108;95;108;89
5300.0;108;95;108;89
5400.0;108;95;108;89
5500.0;108;95;108;89
5600.0;108;95;108;89
5700.0;108;95;108;89
5800.0;108;95;108;89
5900.0;108;95;108;89
6000.0;108;95;108;89
6100.0;108;95;108;89
6200.0;108;95;108;89
6300.0;108;95;108;89
6400.0;108;95;108;89
6500.0;108;95;108;89
6600.0;108;95;108;89
6700.0;108;95;108;89
6800.0;109;94;108;89
6900.0;109;94;108;89
7000.0;109;94;108;89
7100.0;109;94;108;89
7200.0;109;94;108;89
7300.0;109;94;108;89
7400.0;109;94;108;89
7500.0;109;94;108;89
7600.0;109;94;108;89
7700.0;109;94;108;89
7800.0;109;94;108;89
7900.0;108;94;108;90
8000.0;108;94;108;90
8100.0;108;94;108;90
8200.0;108;94;108;90
8300.0;108;94;108;90
8400.0;108;94;108;90
8500.0;106;95;109;90
8600.0;106;95;109;90
8700.0;106;95;109;90
8800.0;106;95;109;90
8900.0;106;95;109;90
9000.0;107;95;108;90
9100.0;107;95;108;90
9200.0;107;95;108;90
9300.0;107;95;108;90
9400.0;107;95;108;90
9500.0;107;95;108;90
9600.0;107;95;108;90
9700.0;107;95;108;90
9800.0;107;95;108;90
9900.0;107;94;108;91
10000.0;107;94;108;91
10100.0;107;94;108;91
10200.0;107;94;108;91
10300.0;107;94;108;91
10400.0;107;94;108;91
10500.0;107;94;108;91
10600.0;107;94;108;91
10700.0;107;94;108;91
10800.0;107;94;108;91
10900.0;107;94;108;91
