time;wlan;wan;man
100.0;0.157;0.068;0.0
200.0;0.287;1.107;0.0
300.0;0.246;1.555;0.0
400.0;0.369;5.822;0.0
500.0;0.738;1.689;0.0
600.0;0.738;5.268;0.0
700.0;1.039;1.148;0.0
800.0;1.476;1.059;0.0
900.0;0.956;3.131;0.0
1000.0;0.943;1.394;0.164
1100.0;0.615;3.345;0.205
1200.0;0.779;0.057;0.246
1300.0;0.615;0.725;0.205
1400.0;0.836;0.087;0.164
1500.0;0.533;1.342;0.205
1600.0;0.662;0.041;0.129
1700.0;2.172;0.108;1.493
1800.0;0.656;0.293;0.082
1900.0;0.574;1.226;0.123
2000.0;0.328;1.548;0.082
2100.0;0.451;5.145;0.041
2200.0;1.533;4.3;0.041
2300.0;0.697;1.783;0.123
2400.0;0.328;1.993;0.0
2500.0;0.533;4.14;0.205
2600.0;0.717;8.376;0.082
2700.0;0.451;3.198;0.041
2800.0;0.287;2.815;0.0
2900.0;0.287;4.764;0.041
3000.0;0.456;6.928;0.087
3100.0;0.369;8.315;0.041
3200.0;1.213;10.47;0.0
3300.0;0.287;6.041;0.0
3400.0;0.41;10.704;0.041
3500.0;0.328;13.8;0.041
3600.0;0.555;7.085;0.082
3700.0;0.533;7.708;0.0
3800.0;0.493;6.952;0.042
3900.0;0.287;11.431;0.082
4000.0;0.369;9.755;0.0
4100.0;0.451;7.447;0.082
4200.0;0.369;11.113;0.0
4300.0;0.287;12.582;0.0
4400.0;0.328;17.305;0.0
4500.0;0.451;11.975;0.082
4600.0;0.41;13.48;0.041
4700.0;0.41;8.763;0.0
4800.0;0.44;15.331;0.202
4900.0;0.164;9.593;0.0
5000.0;0.123;12.338;0.0
5100.0;0.082;11.814;0.0
5200.0;0.123;18.141;0.0
5300.0;0.123;10.049;0.0
5400.0;0.0;14.68;0.0
5500.0;0.386;23.213;0.0
5600.0;0.123;14.187;0.0
5700.0;0.082;12.235;0.0
5800.0;0.246;19.122;0.0
5900.0;0.451;11.032;0.0
6000.0;0.164;15.945;0.041
6100.0;0.246;12.471;0.041
6200.0;0.041;14.617;0.0
6300.0;0.328;15.456;0.041
6400.0;0.164;13.131;0.0
6500.0;0.246;14.838;0.0
6600.0;0.478;21.655;0.041
6700.0;0.123;17.357;0.041
6800.0;0.328;15.415;0.041
6900.0;0.737;25.941;0.0
7000.0;0.082;18.134;0.0
7100.0;0.492;11.819;0.041
7200.0;0.344;13.304;0.016
7300.0;0.831;13.846;0.667
7400.0;0.287;14.639;0.082
7500.0;0.533;13.634;0.0
7600.0;0.164;21.26;0.0
7700.0;1.11;14.917;0.041
7800.0;0.287;17.362;0.123
7900.0;0.164;16.403;0.041
8000.0;0.127;18.26;0.045
8100.0;0.779;20.093;0.082
8200.0;0.492;14.844;0.082
8300.0;0.533;19.103;0.0
8400.0;0.083;22.206;0.0
8500.0;0.5;15.768;0.082
8600.0;0.656;17.335;0.0
8700.0;0.664;16.603;0.082
8800.0;0.769;18.608;0.082
8900.0;1.542;16.664;0.886
9000.0;0.369;16.51;0.041
9100.0;1.772;19.94;0.0
9200.0;0.492;19.232;0.082
9300.0;3.384;17.593;0.082
9400.0;0.246;19.671;0.0
9500.0;0.287;19.486;0.0
9600.0;0.26;14.276;0.0
9700.0;2.103;14.501;0.0
9800.0;0.779;18.493;0.123
9900.0;0.328;18.805;0.123
10000.0;0.041;17.503;0.0
10100.0;0.41;17.201;0.0
10200.0;0.779;18.207;0.205
10300.0;0.779;15.746;0.082
10400.0;0.943;14.409;0.164
10500.0;0.328;13.714;0.041
10600.0;0.205;14.766;0.0
10700.0;0.697;17.609;0.164
10800.0;0.861;11.151;0.164
10900.0;0.533;15.723;0.0
