time;ap0;ap1;ap2;ap3
100.0;473;506;523;498
200.0;473;506;523;498
300.0;472;507;523;498
400.0;472;507;523;498
500.0;472;506;524;498
600.0;472;506;524;498
700.0;472;506;524;498
800.0;472;506;524;498
900.0;472;506;524;498
1000.0;472;506;525;497
1100.0;472;506;525;497
1200.0;472;506;525;497
1300.0;472;506;525;497
1400.0;472;506;525;497
1500.0;472;507;525;496
1600.0;472;507;525;496
1700.0;472;507;525;496
1800.0;472;507;525;496
1900.0;472;506;526;496
2000.0;473;506;526;495
2100.0;473;506;526;495
2200.0;473;506;526;495
2300.0;473;506;526;495
2400.0;473;506;526;495
2500.0;473;506;526;495
2600.0;473;506;526;495
2700.0;473;506;526;495
2800.0;473;505;526;496
2900.0;473;505;526;496
3000.0;473;505;526;496
3100.0;473;505;526;496
3200.0;473;505;526;496
3300.0;472;505;527;496
3400.0;473;504;527;496
3500.0;473;504;527;496
3600.0;473;505;525;497
3700.0;474;505;524;497
3800.0;473;505;525;497
3900.0;473;505;525;497
4000.0;473;505;525;497
4100.0;473;505;525;497
4200.0;473;505;525;497
4300.0;473;505;525;497
4400.0;473;505;525;497
4500.0;474;504;525;497
4600.0;474;504;525;497
4700.0;474;504;525;497
4800.0;474;504;525;497
4900.0;474;504;525;497
5000.0;474;504;525;497
5100.0;474;504;525;497
5200.0;474;504;524;498
5300.0;474;504;524;498
5400.0;474;504;524;498
5500.0;474;504;524;498
5600.0;474;504;524;498
5700.0;475;503;524;498
5800.0;476;503;524;497
5900.0;476;503;524;497
6000.0;476;503;524;497
6100.0;477;503;523;497
6200.0;478;504;523;495
6300.0;478;504;523;495
6400.0;478;504;523;495
6500.0;478;504;523;495
6600.0;479;504;522;495
6700.0;479;504;522;495
6800.0;479;504;522;495
6900.0;479;504;522;495
7000.0;479;506;521;494
7100.0;479;506;521;494
7200.0;480;506;520;494
7300.0;480;505;522;493
7400.0;480;506;522;492
7500.0;481;506;522;491
7600.0;482;505;522;491
7700.0;482;505;522;491
7800.0;482;505;522;491
7900.0;483;504;522;491
8000.0;483;504;522;491
8100.0;483;504;522;491
8200.0;483;504;522;491
8300.0;483;504;522;491
8400.0;483;504;522;491
8500.0;483;504;522;491
8600.0;483;504;522;491
8700.0;483;504;522;491
8800.0;484;504;522;490
8900.0;483;504;522;491
9000.0;482;504;523;491
9100.0;482;504;523;491
9200.0;482;504;522;492
9300.0;482;505;521;492
9400.0;483;505;522;490
9500.0;483;505;522;490
9600.0;483;505;522;490
9700.0;482;505;523;490
9800.0;482;505;523;490
9900.0;482;505;523;490
10000.0;482;505;523;490
10100.0;482;506;523;489
10200.0;483;506;522;489
10300.0;483;506;522;489
10400.0;483;506;522;489
10500.0;483;506;522;489
10600.0;483;506;522;489
10700.0;483;506;522;489
10800.0;483;506;522;489
10900.0;483;506;522;489
