time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;1.75;0.0
200.0;0.75;2.25;0.0
300.0;0.75;2.0;0.0
400.0;2.25;4.25;0.0
500.0;7.0;4.75;0.0
600.0;9.0;5.5;0.0
700.0;8.25;7.0;0.0
800.0;17.25;6.25;0.0
900.0;24.25;6.25;0.0
1000.0;35.0;4.0;0.0
1100.0;41.0;5.75;0.0
1200.0;43.0;5.75;0.0
1300.0;32.0;6.0;0.0
1400.0;33.5;4.0;0.0
1500.0;40.25;3.5;0.0
1600.0;39.5;2.75;0.0
1700.0;38.25;1.25;0.0
1800.0;37.5;1.25;0.0
1900.0;40.25;0.25;0.0
2000.0;39.25;0.25;0.0
2100.0;35.25;1.5;0.0
2200.0;36.25;1.0;0.0
2300.0;37.75;1.0;0.0
2400.0;37.25;1.75;0.0
2500.0;36.75;1.5;0.0
2600.0;45.0;0.75;0.0
2700.0;52.25;0.25;0.0
2800.0;48.5;0.5;0.0
2900.0;51.25;0.75;0.0
3000.0;51.75;1.0;0.0
3100.0;50.0;2.0;0.0
3200.0;52.5;2.0;0.0
3300.0;56.0;2.0;0.0
3400.0;62.75;1.0;0.0
3500.0;60.25;1.0;0.0
3600.0;61.5;0.25;0.0
3700.0;59.25;1.25;0.0
3800.0;59.75;1.5;0.0
3900.0;63.5;3.25;0.0
4000.0;71.75;4.45;0.0
4100.0;64.75;5.25;0.0
4200.0;71.75;5.35;0.0
4300.0;63.75;3.75;0.0
4400.0;60.75;2.25;0.0
4500.0;63.75;2.25;0.0
4600.0;62.5;1.75;0.0
4700.0;63.0;2.5;0.0
4800.0;61.25;3.75;0.0
4900.0;63.25;2.25;0.0
5000.0;61.5;2.0;0.0
5100.0;66.5;2.5;0.0
5200.0;76.5;4.45;0.0
5300.0;66.0;4.5;0.0
5400.0;67.25;3.7;0.0
5500.0;78.5;3.1500000000000004;0.0
5600.0;71.0;2.1500000000000004;0.0
5700.0;71.75;0.75;0.0
5800.0;69.0;2.3499999999999996;0.0
5900.0;67.5;2.5;0.0
6000.0;66.75;3.6;0.0
6100.0;58.5;2.25;0.0
6200.0;71.25;3.15;0.0
6300.0;69.5;4.4;0.0
6400.0;74.75;5.949999999999999;0.0
6500.0;67.25;5.15;0.0
6600.0;68.0;3.1500000000000004;0.0
6700.0;71.5;5.85;0.0
6800.0;69.75;4.95;0.0
6900.0;86.75;5.2;0.0
7000.0;73.5;5.6;0.0
7100.0;71.75;3.75;0.0
7200.0;66.75;7.149999999999998;0.0
7300.0;87.5;6.1499999999999995;0.0
7400.0;73.0;4.8;0.0
7500.0;80.0;5.1499999999999995;0.0
7600.0;76.25;4.7;0.0
7700.0;71.75;7.499999999999999;0.0
7800.0;69.0;8.5;0.0
7900.0;78.25;9.999999999999998;0.0
8000.0;78.25;9.699999999999998;0.0
8100.0;69.75;10.399999999999999;0.0
8200.0;78.0;12.149999999999999;0.0
8300.0;71.0;12.849999999999998;0.0
8400.0;74.0;11.199999999999998;0.0
8500.0;67.75;10.999999999999998;0.0
8600.0;68.5;10.049999999999999;0.0
8700.0;71.25;11.049999999999997;0.0
8800.0;74.25;8.849999999999998;0.0
8900.0;73.0;11.099999999999996;0.0
9000.0;68.5;10.949999999999998;0.0
9100.0;73.75;7.699999999999999;0.0
9200.0;68.75;7.999999999999999;0.0
9300.0;73.5;9.25;0.0
9400.0;71.25;7.149999999999999;0.0
9500.0;71.75;8.149999999999999;0.0
9600.0;68.0;9.149999999999999;0.0
9700.0;69.25;10.349999999999998;0.0
9800.0;71.5;9.799999999999997;0.0
9900.0;68.75;12.449999999999996;0.0
10000.0;68.25;9.95;0.0
10100.0;73.5;9.799999999999997;0.0
10200.0;76.5;9.149999999999999;0.0
10300.0;73.0;9.649999999999999;0.0
10400.0;77.0;9.449999999999998;0.0
10500.0;72.0;12.399999999999999;0.0
10600.0;67.0;11.949999999999998;0.0
10700.0;67.0;10.749999999999998;0.0
10800.0;74.0;11.449999999999998;0.0
10900.0;69.25;12.399999999999999;0.0
