time;ap0;ap1;ap2;ap3
100.0;262;250;261;227
200.0;261;251;261;227
300.0;261;251;261;227
400.0;261;251;261;227
500.0;261;252;259;228
600.0;261;252;259;228
700.0;261;252;259;228
800.0;261;252;259;228
900.0;261;252;259;228
1000.0;261;252;259;228
1100.0;261;252;259;228
1200.0;261;252;259;228
1300.0;261;252;259;228
1400.0;261;252;259;228
1500.0;261;252;259;228
1600.0;261;252;259;228
1700.0;261;251;260;228
1800.0;261;251;260;228
1900.0;261;251;260;228
2000.0;261;251;260;228
2100.0;261;251;260;228
2200.0;261;251;260;228
2300.0;261;251;260;228
2400.0;261;251;260;228
2500.0;260;252;260;228
2600.0;260;252;260;228
2700.0;260;252;260;228
2800.0;260;252;260;228
2900.0;260;252;260;228
3000.0;259;253;260;228
3100.0;258;254;260;228
3200.0;258;254;260;228
3300.0;258;254;260;228
3400.0;258;254;260;228
3500.0;258;254;260;228
3600.0;259;254;260;227
3700.0;258;254;261;227
3800.0;258;254;261;227
3900.0;258;254;261;227
4000.0;258;254;261;227
4100.0;258;254;261;227
4200.0;258;254;261;227
4300.0;258;254;261;227
4400.0;258;254;261;227
4500.0;258;254;261;227
4600.0;258;254;261;227
4700.0;258;254;261;227
4800.0;258;254;261;227
4900.0;258;254;261;227
5000.0;258;254;261;227
5100.0;259;254;261;226
5200.0;259;254;261;226
5300.0;259;254;261;226
5400.0;259;255;260;226
5500.0;259;255;260;226
5600.0;259;255;260;226
5700.0;259;255;260;226
5800.0;258;255;261;226
5900.0;258;254;262;226
6000.0;258;254;262;226
6100.0;258;254;262;226
6200.0;258;253;263;226
6300.0;259;253;263;225
6400.0;259;253;263;225
6500.0;259;253;263;225
6600.0;259;253;263;225
6700.0;259;253;263;225
6800.0;259;253;263;225
6900.0;259;253;263;225
7000.0;259;253;263;225
7100.0;258;254;263;225
7200.0;258;254;263;225
7300.0;258;254;263;225
7400.0;258;254;263;225
7500.0;258;254;263;225
7600.0;258;254;263;225
7700.0;258;254;263;225
7800.0;258;254;263;225
7900.0;258;254;263;225
8000.0;258;254;263;225
8100.0;258;254;263;225
8200.0;258;254;263;225
8300.0;258;254;263;225
8400.0;258;254;263;225
8500.0;258;254;263;225
8600.0;258;254;263;225
8700.0;258;254;263;225
8800.0;258;254;263;225
8900.0;259;253;263;225
9000.0;259;253;263;225
9100.0;259;253;263;225
9200.0;259;253;263;225
9300.0;259;253;263;225
9400.0;259;253;263;225
9500.0;259;253;263;225
9600.0;259;253;263;225
9700.0;259;253;263;225
9800.0;259;253;263;225
9900.0;259;253;263;225
10000.0;259;253;263;225
10100.0;259;253;263;225
10200.0;259;253;263;225
10300.0;259;253;263;225
10400.0;259;253;263;225
10500.0;259;253;263;225
10600.0;259;253;263;225
10700.0;259;253;263;225
10800.0;259;253;263;225
10900.0;259;253;263;225
