time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;1.75;0.0
200.0;0.75;2.25;0.0
300.0;0.75;2.0;0.0
400.0;2.25;4.0;0.0
500.0;7.0;4.5;0.0
600.0;10.75;5.5;0.0
700.0;18.0;6.75;0.0
800.0;24.5;6.0;0.0
900.0;21.5;4.5;0.0
1000.0;26.0;3.0;0.0
1100.0;36.0;3.75;0.0
1200.0;39.75;4.0;0.0
1300.0;35.5;4.0;0.0
1400.0;37.75;2.25;0.0
1500.0;43.75;1.5;0.0
1600.0;35.0;1.5;0.0
1700.0;33.75;0.5;0.0
1800.0;36.75;0.75;0.0
1900.0;35.5;0.25;0.0
2000.0;35.5;0.25;0.0
2100.0;34.5;1.25;0.0
2200.0;35.25;1.0;0.0
2300.0;30.0;1.0;0.0
2400.0;33.75;2.0;0.0
2500.0;35.5;1.75;0.0
2600.0;36.0;1.0;0.0
2700.0;39.25;0.0;0.0
2800.0;44.25;0.25;0.0
2900.0;45.5;0.5;0.0
3000.0;48.25;0.75;0.0
3100.0;49.75;1.5;0.0
3200.0;50.0;1.75;0.0
3300.0;56.0;1.5;0.0
3400.0;51.25;0.8;0.0
3500.0;58.25;0.5;0.0
3600.0;55.25;0.5;0.0
3700.0;56.0;1.5;0.0
3800.0;56.0;1.5;0.0
3900.0;53.0;3.0;0.0
4000.0;70.0;2.9;0.0
4100.0;61.5;4.5;0.0
4200.0;57.75;4.5;0.0
4300.0;59.75;3.25;0.0
4400.0;67.75;2.85;0.0
4500.0;63.25;1.25;0.0
4600.0;65.75;0.5;0.0
4700.0;69.75;2.7;0.0
4800.0;73.75;4.85;0.0
4900.0;81.0;3.65;0.0
5000.0;67.75;2.55;0.0
5100.0;68.0;2.8;0.0
5200.0;68.75;3.9000000000000004;0.0
5300.0;65.75;3.0;0.0
5400.0;72.5;3.15;0.0
5500.0;67.75;3.85;0.0
5600.0;70.5;2.1;0.0
5700.0;67.5;1.3;0.0
5800.0;72.5;2.5999999999999996;0.0
5900.0;67.75;2.25;0.0
6000.0;74.0;2.5;0.0
6100.0;70.5;2.05;0.0
6200.0;68.75;1.85;0.0
6300.0;68.75;4.05;0.0
6400.0;72.5;4.449999999999999;0.0
6500.0;71.0;4.1;0.0
6600.0;72.5;3.6;0.0
6700.0;69.75;4.85;0.0
6800.0;67.25;4.35;0.0
6900.0;66.25;5.0;0.0
7000.0;67.5;4.35;0.0
7100.0;67.5;6.1;0.0
7200.0;65.25;5.6;0.0
7300.0;73.0;5.2;0.0
7400.0;64.0;5.3;0.0
7500.0;69.25;5.3;0.0
7600.0;67.25;6.8999999999999995;0.0
7700.0;69.0;5.199999999999999;0.0
7800.0;69.75;5.75;0.0
7900.0;72.75;6.25;0.0
8000.0;69.75;6.649999999999999;0.0
8100.0;68.5;7.8999999999999995;0.0
8200.0;68.25;6.949999999999999;0.0
8300.0;67.25;8.049999999999997;0.0
8400.0;79.25;8.049999999999997;0.0
8500.0;71.0;8.45;0.0
8600.0;69.5;8.149999999999999;0.0
8700.0;77.25;9.649999999999999;0.0
8800.0;75.5;10.249999999999998;0.0
8900.0;67.0;8.349999999999998;0.0
9000.0;69.25;6.499999999999999;0.0
9100.0;68.25;6.399999999999999;0.0
9200.0;69.0;7.85;0.0
9300.0;76.25;9.299999999999999;0.0
9400.0;75.0;5.949999999999999;0.0
9500.0;65.75;6.35;0.0
9600.0;75.0;8.049999999999999;0.0
9700.0;68.75;7.649999999999999;0.0
9800.0;71.75;6.999999999999998;0.0
9900.0;71.5;8.499999999999998;0.0
10000.0;73.0;7.349999999999999;0.0
10100.0;73.0;5.749999999999998;0.0
10200.0;68.75;6.449999999999999;0.0
10300.0;68.0;7.199999999999999;0.0
10400.0;71.0;6.549999999999999;0.0
10500.0;76.25;6.299999999999999;0.0
10600.0;73.75;9.249999999999998;0.0
10700.0;65.5;8.299999999999999;0.0
10800.0;67.75;7.299999999999999;0.0
10900.0;73.25;8.099999999999998;0.0
