time;wlan;wan;man
100.0;0.0;0.068;0.0
200.0;0.287;0.234;0.0
300.0;0.246;1.551;0.0
400.0;0.369;5.285;0.0
500.0;0.533;0.376;0.0
600.0;0.533;2.818;0.0
700.0;0.656;1.148;0.041
800.0;0.82;0.986;0.082
900.0;0.697;2.955;0.041
1000.0;0.656;1.363;0.041
1100.0;0.738;5.141;0.205
1200.0;0.984;0.004;0.287
1300.0;0.82;0.167;0.287
1400.0;0.82;0.0;0.328
1500.0;0.82;0.0;0.246
1600.0;1.072;0.035;0.287
1700.0;1.918;0.023;0.123
1800.0;1.102;1.877;0.123
1900.0;0.657;1.542;0.082
2000.0;0.861;0.04;0.369
2100.0;0.984;1.936;0.369
2200.0;1.148;1.309;0.328
2300.0;1.271;0.123;0.369
2400.0;1.191;2.885;0.205
2500.0;1.442;2.111;0.205
2600.0;2.571;2.237;0.246
2700.0;2.026;0.109;0.082
2800.0;1.189;0.431;0.164
2900.0;1.394;0.036;0.246
3000.0;1.235;3.615;0.21
3100.0;1.394;2.59;0.164
3200.0;1.951;5.746;0.041
3300.0;0.984;2.234;0.082
3400.0;1.111;3.612;0.123
3500.0;1.107;0.123;0.0
3600.0;1.334;2.374;0.041
3700.0;0.738;0.772;0.0
3800.0;3.823;9.328;0.0
3900.0;0.82;5.276;0.0
4000.0;0.451;2.861;0.0
4100.0;0.615;1.319;0.0
4200.0;0.902;2.924;0.0
4300.0;1.23;3.661;0.0
4400.0;0.615;4.01;0.0
4500.0;1.066;1.195;0.041
4600.0;1.189;3.445;0.041
4700.0;0.902;5.027;0.082
4800.0;0.82;8.463;0.041
4900.0;0.615;5.511;0.041
5000.0;1.312;5.95;0.082
5100.0;0.738;7.63;0.0
5200.0;0.902;8.255;0.0
5300.0;0.738;5.193;0.0
5400.0;0.574;12.09;0.041
5500.0;0.451;11.59;0.041
5600.0;0.779;8.902;0.123
5700.0;0.574;9.046;0.041
5800.0;0.615;6.141;0.0
5900.0;0.574;6.43;0.0
6000.0;0.41;7.719;0.0
6100.0;0.41;7.071;0.0
6200.0;0.205;8.637;0.041
6300.0;0.451;8.415;0.0
6400.0;0.492;8.317;0.082
6500.0;0.41;9.836;0.123
6600.0;0.657;13.009;0.287
6700.0;4.483;12.738;0.164
6800.0;0.779;9.727;0.123
6900.0;0.697;12.843;0.0
7000.0;0.205;12.203;0.0
7100.0;0.574;8.411;0.164
7200.0;0.615;6.72;0.205
7300.0;0.635;6.939;0.082
7400.0;0.451;10.456;0.082
7500.0;2.346;8.063;0.0
7600.0;0.533;14.642;0.041
7700.0;0.492;11.658;0.0
7800.0;0.533;12.533;0.082
7900.0;0.164;14.824;0.0
8000.0;0.25;14.277;0.0
8100.0;0.738;14.273;0.0
8200.0;0.656;13.98;0.0
8300.0;0.205;13.353;0.041
8400.0;0.328;19.981;0.041
8500.0;0.451;14.568;0.082
8600.0;0.623;10.613;0.082
8700.0;0.685;12.645;0.123
8800.0;1.87;13.085;0.041
8900.0;0.82;13.434;0.123
9000.0;0.799;16.288;0.164
9100.0;2.702;13.34;0.0
9200.0;0.779;9.754;0.205
9300.0;1.069;14.875;0.123
9400.0;0.492;13.784;0.0
9500.0;0.546;15.119;0.082
9600.0;0.892;12.931;0.205
9700.0;0.902;14.19;0.369
9800.0;0.574;15.743;0.123
9900.0;0.325;13.842;0.0
10000.0;0.82;15.29;0.041
10100.0;0.903;13.573;0.205
10200.0;0.615;12.886;0.082
10300.0;0.779;12.847;0.0
10400.0;0.738;15.156;0.0
10500.0;0.451;17.52;0.082
10600.0;0.656;13.461;0.123
10700.0;0.328;10.924;0.0
10800.0;0.328;12.843;0.041
10900.0;0.328;16.053;0.082
