time;load_on_edge;load_on_cloud;load_on_mobile
100.0;0.0;0.0;0.0
200.0;462.5;0.0;0.0
300.0;462.5;0.0;0.0
400.0;462.5;0.0;0.0
500.0;2912.5;0.0;0.0
600.0;2450.0;0.0;0.0
700.0;2750.0;0.0;0.0
800.0;3512.5;0.0;0.0
900.0;3975.0;0.0;0.0
1000.0;7275.0;0.0;0.0
1100.0;9700.0;0.0;0.0
1200.0;12700.0;0.0;0.0
1300.0;13300.0;0.0;0.0
1400.0;13600.0;0.0;0.0
1500.0;15100.0;0.0;0.0
1600.0;14500.0;0.0;0.0
1700.0;16000.0;0.0;0.0
1800.0;13000.0;0.0;0.0
1900.0;13600.0;0.0;0.0
2000.0;14800.0;0.0;0.0
2100.0;13300.0;0.0;0.0
2200.0;15400.0;0.0;0.0
2300.0;15700.0;0.0;0.0
2400.0;14500.0;0.0;0.0
2500.0;18100.0;0.0;0.0
2600.0;14800.0;0.0;0.0
2700.0;17800.0;0.0;0.0
2800.0;17800.0;0.0;0.0
2900.0;15400.0;0.0;0.0
3000.0;17200.0;0.0;0.0
3100.0;18100.0;0.0;0.0
3200.0;18700.0;0.0;0.0
3300.0;19300.0;0.0;0.0
3400.0;18100.0;0.0;0.0
3500.0;19600.0;3650.0;0.0
3600.0;22000.0;4300.0;0.0
3700.0;25000.0;4575.0;0.0
3800.0;22000.0;3975.0;0.0
3900.0;23800.0;3050.0;0.0
4000.0;22300.0;4250.0;0.0
4100.0;21400.0;925.0;0.0
4200.0;17500.0;1525.0;0.0
4300.0;16600.0;0.0;0.0
4400.0;19437.5;4575.0;0.0
4500.0;14337.5;0.0;0.0
4600.0;17037.5;0.0;0.0
4700.0;17337.5;4300.0;0.0
4800.0;19275.0;11500.0;0.0
4900.0;15237.5;3050.0;0.0
5000.0;17937.5;5450.0;0.0
5100.0;20637.5;6700.0;0.0
5200.0;18537.5;0.0;0.0
5300.0;17637.5;5175.0;0.0
5400.0;16875.0;9700.0;0.0
5500.0;20337.5;9100.0;0.0
5600.0;20200.0;4850.0;0.0
5700.0;17800.0;4900.0;0.0
5800.0;18100.0;4850.0;0.0
5900.0;19000.0;6100.0;0.0
6000.0;17337.5;10575.0;0.0
6100.0;16000.0;925.0;0.0
6200.0;17637.5;10900.0;0.0
6300.0;18237.5;11175.0;0.0
6400.0;14637.5;10900.0;0.0
6500.0;15975.0;11500.0;0.0
6600.0;14337.5;15100.0;0.0
6700.0;16437.5;8175.0;0.0
6800.0;15375.0;8175.0;0.0
6900.0;16437.5;13300.0;0.0
7000.0;14175.0;13900.0;0.0
7100.0;15237.5;10300.0;0.0
7200.0;13712.5;14500.0;0.0
7300.0;14337.5;8775.0;0.0
7400.0;17037.5;7900.0;0.0
7500.0;24075.0;9700.0;0.0
7600.0;23037.5;6975.0;0.0
7700.0;18075.0;8500.0;0.0
7800.0;21237.5;10900.0;0.0
7900.0;18237.5;8500.0;0.0
8000.0;22137.5;15100.0;0.0
8100.0;15975.0;12100.0;0.0
8200.0;15675.0;17500.0;0.0
8300.0;17637.5;9100.0;0.0
8400.0;15375.0;21100.0;0.0
8500.0;18675.0;20500.0;0.0
8600.0;12975.0;16900.0;0.0
8700.0;16437.5;23500.0;0.0
8800.0;17175.0;22900.0;0.0
8900.0;16437.5;18700.0;0.0
9000.0;20937.5;16900.0;0.0
9100.0;18100.0;14500.0;0.0
9200.0;18700.0;11775.0;0.0
9300.0;17037.5;29500.0;0.0
9400.0;14775.0;15700.0;0.0
9500.0;13137.5;15700.0;0.0
9600.0;13437.5;18100.0;0.0
9700.0;12075.0;16300.0;0.0
9800.0;12075.0;22900.0;0.0
9900.0;12050.0;18100.0;0.0
10000.0;12975.0;23500.0;0.0
10100.0;14175.0;22900.0;0.0
10200.0;11775.0;20500.0;0.0
10300.0;12812.5;19900.0;0.0
10400.0;14175.0;25300.0;0.0
10500.0;16875.0;27100.0;0.0
10600.0;17337.5;16900.0;0.0
10700.0;13875.0;19300.0;0.0
10800.0;15075.0;18100.0;0.0
10900.0;15375.0;19300.0;0.0
