time;wlan;wan;man
100.0;0.0;0.042;0.0
200.0;0.123;0.215;0.0
300.0;0.082;0.658;0.0
400.0;0.205;5.285;0.0
500.0;0.41;0.376;0.0
600.0;0.492;2.815;0.0
700.0;0.533;1.101;0.0
800.0;0.738;0.181;0.0
900.0;0.738;2.067;0.0
1000.0;0.697;0.022;0.0
1100.0;0.738;5.141;0.0
1200.0;0.656;0.004;0.0
1300.0;0.533;0.167;0.0
1400.0;0.656;0.0;0.041
1500.0;0.697;0.0;0.082
1600.0;0.779;0.0;0.123
1700.0;0.82;0.023;0.041
1800.0;0.779;1.088;0.0
1900.0;0.698;0.0;0.082
2000.0;1.025;0.002;0.041
2100.0;1.025;1.933;0.0
2200.0;1.066;0.001;0.041
2300.0;1.394;0.116;0.164
2400.0;1.148;2.885;0.082
2500.0;1.312;1.652;0.123
2600.0;1.517;2.237;0.205
2700.0;1.312;0.0;0.082
2800.0;1.476;0.024;0.123
2900.0;1.517;0.0;0.041
3000.0;1.074;0.033;0.123
3100.0;3.401;0.052;0.164
3200.0;1.23;4.881;0.123
3300.0;1.353;1.746;0.287
3400.0;1.286;3.452;0.205
3500.0;1.214;2.798;0.328
3600.0;0.82;0.0;0.533
3700.0;0.82;0.016;0.287
3800.0;0.574;1.058;0.123
3900.0;0.615;0.863;0.123
4000.0;0.944;1.02;0.369
4100.0;1.025;0.094;0.451
4200.0;1.025;2.468;0.451
4300.0;1.312;0.005;0.492
4400.0;0.779;0.113;0.287
4500.0;0.943;0.298;0.205
4600.0;1.312;1.899;0.533
4700.0;1.025;1.079;0.369
4800.0;1.107;0.101;0.369
4900.0;0.82;0.0;0.164
5000.0;1.107;0.111;0.123
5100.0;0.902;0.676;0.082
5200.0;0.923;1.522;0.185
5300.0;1.047;1.022;0.145
5400.0;0.996;0.775;0.123
5500.0;0.82;2.392;0.041
5600.0;0.902;1.052;0.205
5700.0;0.861;0.0;0.205
5800.0;1.271;0.205;0.287
5900.0;3.356;0.371;0.205
6000.0;0.656;1.418;0.041
6100.0;0.82;0.254;0.082
6200.0;0.82;0.995;0.082
6300.0;0.779;0.287;0.0
6400.0;0.451;3.534;0.0
6500.0;0.328;2.445;0.0
6600.0;0.533;3.21;0.123
6700.0;0.328;4.234;0.041
6800.0;0.779;1.932;0.041
6900.0;1.066;1.287;0.082
7000.0;0.205;4.106;0.0
7100.0;0.328;5.731;0.041
7200.0;0.123;5.888;0.041
7300.0;0.246;5.725;0.0
7400.0;0.246;6.14;0.0
7500.0;0.082;6.762;0.0
7600.0;0.205;3.686;0.0
7700.0;0.164;5.691;0.0
7800.0;0.287;2.738;0.0
7900.0;0.533;3.481;0.0
8000.0;0.451;7.676;0.082
8100.0;0.574;6.85;0.041
8200.0;0.563;4.2;0.0
8300.0;0.276;4.899;0.03
8400.0;0.574;4.912;0.041
8500.0;0.779;5.302;0.123
8600.0;0.492;5.24;0.205
8700.0;0.328;5.6;0.041
8800.0;0.533;7.529;0.041
8900.0;0.902;7.458;0.0
9000.0;0.246;8.957;0.0
9100.0;0.287;4.682;0.082
9200.0;2.361;5.133;2.033
9300.0;0.287;6.912;0.041
9400.0;0.369;6.08;0.041
9500.0;0.287;5.011;0.041
9600.0;0.653;6.548;0.055
9700.0;2.226;5.433;1.816
9800.0;0.478;8.086;0.041
9900.0;0.328;7.824;0.041
10000.0;0.41;8.665;0.041
10100.0;0.328;7.4;0.0
10200.0;0.37;6.745;0.041
10300.0;0.288;7.281;0.041
10400.0;0.451;6.196;0.123
10500.0;0.369;7.474;0.082
10600.0;0.241;7.315;0.0
10700.0;0.547;6.168;0.082
10800.0;0.287;8.101;0.0
10900.0;0.328;9.741;0.0
