time;ap0;ap1;ap2;ap3
100.0;542;561;528;569
200.0;542;561;528;569
300.0;542;561;528;569
400.0;543;560;528;569
500.0;544;559;528;569
600.0;544;559;528;569
700.0;545;559;527;569
800.0;545;559;527;569
900.0;545;558;526;571
1000.0;545;558;526;571
1100.0;545;558;526;571
1200.0;544;559;525;572
1300.0;544;559;525;572
1400.0;545;559;525;571
1500.0;545;559;525;571
1600.0;544;559;525;572
1700.0;544;559;525;572
1800.0;544;559;525;572
1900.0;544;559;525;572
2000.0;544;559;525;572
2100.0;544;559;525;572
2200.0;544;559;525;572
2300.0;544;558;526;572
2400.0;544;558;527;571
2500.0;544;558;527;571
2600.0;545;557;526;572
2700.0;545;557;526;572
2800.0;545;557;526;572
2900.0;545;557;526;572
3000.0;545;557;526;572
3100.0;546;556;526;572
3200.0;546;555;527;572
3300.0;546;555;527;572
3400.0;546;555;527;572
3500.0;546;556;526;572
3600.0;546;556;526;572
3700.0;547;556;526;571
3800.0;547;556;526;571
3900.0;547;556;526;571
4000.0;547;556;526;571
4100.0;547;556;526;571
4200.0;547;556;526;571
4300.0;547;556;526;571
4400.0;547;556;526;571
4500.0;547;556;526;571
4600.0;547;557;525;571
4700.0;547;557;525;571
4800.0;547;556;525;572
4900.0;547;556;525;572
5000.0;547;556;525;572
5100.0;547;556;524;573
5200.0;547;555;525;573
5300.0;547;555;525;573
5400.0;548;555;525;572
5500.0;549;555;524;572
5600.0;550;554;524;572
5700.0;550;554;524;572
5800.0;550;554;524;572
5900.0;550;554;524;572
6000.0;550;554;524;572
6100.0;550;554;524;572
6200.0;550;554;524;572
6300.0;550;554;525;571
6400.0;551;554;525;570
6500.0;550;555;525;570
6600.0;550;555;525;570
6700.0;550;556;525;569
6800.0;550;556;525;569
6900.0;550;556;525;569
7000.0;550;556;526;568
7100.0;550;557;526;567
7200.0;550;557;526;567
7300.0;551;557;525;567
7400.0;551;557;524;568
7500.0;551;557;524;568
7600.0;550;558;524;568
7700.0;550;558;524;568
7800.0;550;558;524;568
7900.0;550;557;525;568
8000.0;550;557;525;568
8100.0;550;557;525;568
8200.0;550;557;526;567
8300.0;550;557;527;566
8400.0;550;557;527;566
8500.0;550;558;527;565
8600.0;550;558;527;565
8700.0;550;558;527;565
8800.0;550;558;527;565
8900.0;550;558;527;565
9000.0;550;558;527;565
9100.0;550;558;527;565
9200.0;550;558;527;565
9300.0;550;558;527;565
9400.0;550;558;527;565
9500.0;550;557;527;566
9600.0;549;557;528;566
9700.0;549;556;529;566
9800.0;549;556;529;566
9900.0;550;556;529;565
10000.0;549;556;529;566
10100.0;548;556;530;566
10200.0;548;556;530;566
10300.0;548;556;530;566
10400.0;548;556;530;566
10500.0;548;556;530;566
10600.0;548;556;530;566
10700.0;548;556;530;566
10800.0;548;555;531;566
10900.0;548;555;531;566
