time;wlan;wan;man
100.0;0.034;0.068;0.0
200.0;0.287;1.107;0.0
300.0;0.246;1.555;0.0
400.0;0.451;5.822;0.0
500.0;0.902;1.689;0.0
600.0;0.943;5.268;0.0
700.0;1.189;1.148;0.0
800.0;1.395;1.054;0.0
900.0;0.902;3.131;0.0
1000.0;0.738;1.394;0.041
1100.0;0.82;6.978;0.123
1200.0;0.984;0.016;0.287
1300.0;0.697;0.666;0.246
1400.0;1.066;0.2;0.328
1500.0;0.984;0.086;0.287
1600.0;1.195;0.31;0.451
1700.0;2.354;0.101;0.41
1800.0;1.277;1.871;0.41
1900.0;1.026;2.127;0.329
2000.0;3.205;0.163;0.328
2100.0;1.107;0.179;0.328
2200.0;1.025;2.199;0.287
2300.0;1.476;0.239;0.492
2400.0;1.148;2.976;0.205
2500.0;1.271;1.667;0.082
2600.0;0.963;5.76;0.041
2700.0;0.779;0.963;0.041
2800.0;0.782;0.432;0.0
2900.0;0.697;0.613;0.041
3000.0;0.907;5.111;0.0
3100.0;0.82;4.483;0.0
3200.0;2.517;6.713;0.0
3300.0;0.902;2.162;0.0
3400.0;0.615;6.129;0.082
3500.0;0.328;13.104;0.0
3600.0;0.123;5.757;0.0
3700.0;0.236;5.169;0.0
3800.0;0.536;12.449;0.0
3900.0;0.41;10.903;0.123
4000.0;0.411;7.745;0.124
4100.0;1.975;5.474;1.565
4200.0;0.82;9.734;0.287
4300.0;0.505;11.723;0.205
4400.0;0.123;13.736;0.0
4500.0;0.182;6.645;0.041
4600.0;0.287;8.746;0.123
4700.0;0.328;8.425;0.0
4800.0;0.492;14.839;0.123
4900.0;0.41;10.497;0.123
5000.0;0.246;10.532;0.0
5100.0;0.164;11.222;0.0
5200.0;0.328;8.262;0.0
5300.0;0.164;9.948;0.0
5400.0;0.164;10.89;0.0
5500.0;0.328;15.749;0.082
5600.0;0.205;13.928;0.0
5700.0;0.246;10.821;0.082
5800.0;0.123;8.613;0.0
5900.0;0.0;10.72;0.0
6000.0;0.467;11.934;0.0
6100.0;0.328;9.513;0.082
6200.0;0.123;11.729;0.0
6300.0;0.123;14.311;0.082
6400.0;0.371;11.712;0.082
6500.0;0.41;15.69;0.082
6600.0;0.668;16.462;0.082
6700.0;0.0;14.479;0.0
6800.0;0.574;14.425;0.0
6900.0;0.041;16.716;0.0
7000.0;0.246;13.511;0.041
7100.0;0.533;14.175;0.123
7200.0;0.369;14.371;0.0
7300.0;0.328;10.215;0.041
7400.0;0.529;14.59;0.0
7500.0;0.369;11.113;0.041
7600.0;0.041;19.956;0.0
7700.0;0.287;11.4;0.0
7800.0;0.287;20.262;0.0
7900.0;0.41;15.248;0.041
8000.0;0.123;17.427;0.0
8100.0;0.37;19.562;0.0
8200.0;0.615;13.663;0.041
8300.0;0.205;17.829;0.041
8400.0;0.123;21.257;0.0
8500.0;0.328;19.605;0.041
8600.0;0.164;15.933;0.0
8700.0;0.41;17.234;0.082
8800.0;0.123;15.9;0.0
8900.0;0.246;22.312;0.0
9000.0;0.414;17.5;0.0
9100.0;0.697;13.113;0.082
9200.0;0.082;15.424;0.082
9300.0;0.0;19.244;0.0
9400.0;0.533;19.283;0.0
9500.0;0.42;19.906;0.0
9600.0;0.205;12.92;0.0
9700.0;0.369;16.028;0.0
9800.0;0.164;13.955;0.0
9900.0;0.164;17.362;0.0
10000.0;0.287;17.2;0.0
10100.0;0.738;18.0;0.0
10200.0;0.164;16.604;0.0
10300.0;0.205;23.242;0.0
10400.0;0.41;15.978;0.0
10500.0;0.123;19.942;0.0
10600.0;0.287;15.636;0.0
10700.0;0.328;15.677;0.0
10800.0;0.164;14.953;0.0
10900.0;0.287;17.157;0.0
